
query_id   Q0   doc_id   rank   Lucene   system_name
19   Q0   CACM-3166   56   0.21591799   LuceneRetrieval
19   Q0   CACM-1551   57   0.21374789   LuceneRetrieval
19   Q0   CACM-1374   58   0.21155554   LuceneRetrieval
19   Q0   CACM-1658   59   0.21155554   LuceneRetrieval
19   Q0   CACM-1851   60   0.21155554   LuceneRetrieval
19   Q0   CACM-1953   61   0.21155554   LuceneRetrieval
19   Q0   CACM-2417   62   0.21155554   LuceneRetrieval
19   Q0   CACM-2505   63   0.21155554   LuceneRetrieval
19   Q0   CACM-2725   64   0.21155554   LuceneRetrieval
19   Q0   CACM-2830   65   0.21155554   LuceneRetrieval
19   Q0   CACM-2863   66   0.21155554   LuceneRetrieval
19   Q0   CACM-3061   67   0.21155554   LuceneRetrieval
19   Q0   CACM-2740   68   0.20907786   LuceneRetrieval
19   Q0   CACM-1008   69   0.20697652   LuceneRetrieval
19   Q0   CACM-1380   70   0.20697652   LuceneRetrieval
19   Q0   CACM-2727   71   0.20697652   LuceneRetrieval
19   Q0   CACM-1747   72   0.20485362   LuceneRetrieval
19   Q0   CACM-1846   73   0.20485362   LuceneRetrieval
19   Q0   CACM-2175   74   0.20485362   LuceneRetrieval
19   Q0   CACM-2195   75   0.20485362   LuceneRetrieval
19   Q0   CACM-1873   76   0.19945648   LuceneRetrieval
19   Q0   CACM-1924   77   0.19710524   LuceneRetrieval
19   Q0   CACM-2146   78   0.19710524   LuceneRetrieval
19   Q0   CACM-2273   79   0.19710524   LuceneRetrieval
19   Q0   CACM-2283   80   0.19710524   LuceneRetrieval
19   Q0   CACM-2903   81   0.19710524   LuceneRetrieval
19   Q0   CACM-3006   82   0.19710524   LuceneRetrieval
19   Q0   CACM-1392   83   0.18321247   LuceneRetrieval
19   Q0   CACM-2490   84   0.18321247   LuceneRetrieval
19   Q0   CACM-2679   85   0.18321247   LuceneRetrieval
19   Q0   CACM-1200   86   0.17740844   LuceneRetrieval
19   Q0   CACM-1341   87   0.17740844   LuceneRetrieval
19   Q0   CACM-1471   88   0.17740844   LuceneRetrieval
19   Q0   CACM-1536   89   0.17740844   LuceneRetrieval
19   Q0   CACM-1554   90   0.17740844   LuceneRetrieval
19   Q0   CACM-1603   91   0.17740844   LuceneRetrieval
19   Q0   CACM-1960   92   0.17740844   LuceneRetrieval
19   Q0   CACM-2514   93   0.17740844   LuceneRetrieval
19   Q0   CACM-3175   94   0.17740844   LuceneRetrieval
19   Q0   CACM-2025   95   0.1762963   LuceneRetrieval
19   Q0   CACM-2222   96   0.1762963   LuceneRetrieval
19   Q0   CACM-2236   97   0.1762963   LuceneRetrieval
19   Q0   CACM-2362   98   0.1762963   LuceneRetrieval
19   Q0   CACM-2426   99   0.1762963   LuceneRetrieval
19   Q0   CACM-2520   100   0.1762963   LuceneRetrieval



query_id   Q0   doc_id   rank   Lucene   system_name


20   Q0   CACM-2695   1   0.54013306   LuceneRetrieval
20   Q0   CACM-2986   2   0.46233034   LuceneRetrieval
20   Q0   CACM-2769   3   0.4301292   LuceneRetrieval
20   Q0   CACM-1563   4   0.33434498   LuceneRetrieval
20   Q0   CACM-2524   5   0.3045662   LuceneRetrieval
20   Q0   CACM-2490   6   0.22645608   LuceneRetrieval
20   Q0   CACM-2368   7   0.19213934   LuceneRetrieval
20   Q0   CACM-1457   8   0.17599654   LuceneRetrieval
20   Q0   CACM-2289   9   0.16750675   LuceneRetrieval
20   Q0   CACM-2232   10   0.16688626   LuceneRetrieval
20   Q0   CACM-2780   11   0.16360226   LuceneRetrieval
20   Q0   CACM-2081   12   0.16140807   LuceneRetrieval
20   Q0   CACM-2630   13   0.158177   LuceneRetrieval
20   Q0   CACM-2905   14   0.15330489   LuceneRetrieval
20   Q0   CACM-2273   15   0.15215568   LuceneRetrieval
20   Q0   CACM-2167   16   0.14836985   LuceneRetrieval
20   Q0   CACM-3152   17   0.14826603   LuceneRetrieval
20   Q0   CACM-2484   18   0.14717622   LuceneRetrieval
20   Q0   CACM-1924   19   0.14599153   LuceneRetrieval
20   Q0   CACM-3156   20   0.13657448   LuceneRetrieval
20   Q0   CACM-3040   21   0.13616027   LuceneRetrieval
20   Q0   CACM-1047   22   0.13199328   LuceneRetrieval
20   Q0   CACM-2766   23   0.13186163   LuceneRetrieval
20   Q0   CACM-1504   24   0.12820582   LuceneRetrieval
20   Q0   CACM-3124   25   0.12763216   LuceneRetrieval
20   Q0   CACM-3176   26   0.1254533   LuceneRetrieval
20   Q0   CACM-2557   27   0.12446464   LuceneRetrieval
20   Q0   CACM-2453   28   0.1236574   LuceneRetrieval
20   Q0   CACM-3018   29   0.122172244   LuceneRetrieval
20   Q0   CACM-2883   30   0.12073536   LuceneRetrieval
20   Q0   CACM-2199   31   0.117452234   LuceneRetrieval
20   Q0   CACM-2506   32   0.117452234   LuceneRetrieval
20   Q0   CACM-3094   33   0.11025813   LuceneRetrieval
20   Q0   CACM-2189   34   0.10925958   LuceneRetrieval
20   Q0   CACM-1707   35   0.108878024   LuceneRetrieval
20   Q0   CACM-1886   36   0.10751533   LuceneRetrieval
20   Q0   CACM-1630   37   0.1069365   LuceneRetrieval
20   Q0   CACM-0955   38   0.105689876   LuceneRetrieval
20   Q0   CACM-2142   39   0.104140975   LuceneRetrieval
20   Q0   CACM-2216   40   0.104140975   LuceneRetrieval
20   Q0   CACM-1423   41   0.102092385   LuceneRetrieval
20   Q0   CACM-2805   42   0.10176809   LuceneRetrieval
20   Q0   CACM-3139   43   0.101429865   LuceneRetrieval
20   Q0   CACM-0828   44   0.10091565   LuceneRetrieval
20   Q0   CACM-2134   45   0.098994955   LuceneRetrieval
20   Q0   CACM-2177   46   0.097660534   LuceneRetrieval
20   Q0   CACM-2442   47   0.09689316   LuceneRetrieval
20   Q0   CACM-2314   48   0.09618313   LuceneRetrieval
20   Q0   CACM-2877   49   0.09586974   LuceneRetrieval
20   Q0   CACM-1727   50   0.095869526   LuceneRetrieval
20   Q0   CACM-2052   51   0.09550491   LuceneRetrieval
20   Q0   CACM-1961   52   0.09550235   LuceneRetrieval
20   Q0   CACM-1787   53   0.09262434   LuceneRetrieval
20   Q0   CACM-1847   54   0.09091887   LuceneRetrieval
20   Q0   CACM-1660   55   0.09080876   LuceneRetrieval
20   Q0   CACM-1952   56   0.09080876   LuceneRetrieval
20   Q0   CACM-1145   57   0.09077352   LuceneRetrieval
20   Q0   CACM-2806   58   0.089672245   LuceneRetrieval
20   Q0   CACM-2824   59   0.0880749   LuceneRetrieval
20   Q0   CACM-2699   60   0.08630178   LuceneRetrieval
20   Q0   CACM-2888   61   0.08630178   LuceneRetrieval
20   Q0   CACM-3115   62   0.08629543   LuceneRetrieval
20   Q0   CACM-2768   63   0.084430024   LuceneRetrieval
20   Q0   CACM-1501   64   0.08395439   LuceneRetrieval
20   Q0   CACM-1796   65   0.08381084   LuceneRetrieval
20   Q0   CACM-2619   66   0.08108234   LuceneRetrieval
20   Q0   CACM-1153   67   0.08073252   LuceneRetrieval
20   Q0   CACM-2192   68   0.08073252   LuceneRetrieval
20   Q0   CACM-1963   69   0.07993417   LuceneRetrieval
20   Q0   CACM-1116   70   0.07686192   LuceneRetrieval
20   Q0   CACM-2015   71   0.07550323   LuceneRetrieval
20   Q0   CACM-2059   72   0.07550323   LuceneRetrieval
20   Q0   CACM-2980   73   0.07550323   LuceneRetrieval
20   Q0   CACM-2226   74   0.07488224   LuceneRetrieval
20   Q0   CACM-1347   75   0.074734025   LuceneRetrieval
20   Q0   CACM-0799   76   0.07387628   LuceneRetrieval
20   Q0   CACM-1417   77   0.07387628   LuceneRetrieval
20   Q0   CACM-3085   78   0.07219092   LuceneRetrieval
20   Q0   CACM-1683   79   0.0719609   LuceneRetrieval
20   Q0   CACM-2554   80   0.071513556   LuceneRetrieval
20   Q0   CACM-0096   81   0.07064095   LuceneRetrieval
20   Q0   CACM-2488   82   0.07045992   LuceneRetrieval
20   Q0   CACM-2803   83   0.07045992   LuceneRetrieval
20   Q0   CACM-0661   84   0.0692094   LuceneRetrieval
20   Q0   CACM-2405   85   0.0692094   LuceneRetrieval
20   Q0   CACM-2178   86   0.06905643   LuceneRetrieval
20   Q0   CACM-2631   87   0.06904143   LuceneRetrieval
20   Q0   CACM-2172   88   0.06851138   LuceneRetrieval
20   Q0   CACM-2830   89   0.06810656   LuceneRetrieval
20   Q0   CACM-2863   90   0.06631266   LuceneRetrieval
20   Q0   CACM-2884   91   0.06589862   LuceneRetrieval
20   Q0   CACM-2787   92   0.06554651   LuceneRetrieval
20   Q0   CACM-0856   93   0.065450415   LuceneRetrieval
20   Q0   CACM-0891   94   0.065450415   LuceneRetrieval
20   Q0   CACM-0962   95   0.065450415   LuceneRetrieval
20   Q0   CACM-2141   96   0.065450415   LuceneRetrieval
20   Q0   CACM-2894   97   0.065450415   LuceneRetrieval
20   Q0   CACM-1935   98   0.06432974   LuceneRetrieval
20   Q0   CACM-2902   99   0.06373506   LuceneRetrieval
20   Q0   CACM-2950   100   0.06373506   LuceneRetrieval



query_id   Q0   doc_id   rank   Lucene   system_name


21   Q0   CACM-2337   1   0.31516337   LuceneRetrieval
21   Q0   CACM-2325   2   0.25976938   LuceneRetrieval
21   Q0   CACM-3086   3   0.22906427   LuceneRetrieval
21   Q0   CACM-3018   4   0.22717327   LuceneRetrieval
21   Q0   CACM-2110   5   0.2266958   LuceneRetrieval
21   Q0   CACM-2837   6   0.20737824   LuceneRetrieval
21   Q0   CACM-2997   7   0.20301932   LuceneRetrieval
21   Q0   CACM-2932   8   0.19004077   LuceneRetrieval
21   Q0   CACM-2702   9   0.18349418   LuceneRetrieval
21   Q0   CACM-2927   10   0.14945383   LuceneRetrieval
21   Q0   CACM-2216   11   0.12554467   LuceneRetrieval
21   Q0   CACM-2950   12   0.12395295   LuceneRetrieval
21   Q0   CACM-2784   13   0.12255699   LuceneRetrieval
21   Q0   CACM-2986   14   0.1211721   LuceneRetrieval
21   Q0   CACM-2771   15   0.11895785   LuceneRetrieval
21   Q0   CACM-3165   16   0.11612243   LuceneRetrieval
21   Q0   CACM-2454   17   0.11485778   LuceneRetrieval
21   Q0   CACM-1658   18   0.11444458   LuceneRetrieval
21   Q0   CACM-3110   19   0.11256411   LuceneRetrieval
21   Q0   CACM-2679   20   0.10995374   LuceneRetrieval
21   Q0   CACM-2743   21   0.109875664   LuceneRetrieval
21   Q0   CACM-3131   22   0.109619886   LuceneRetrieval
21   Q0   CACM-2251   23   0.10915404   LuceneRetrieval
21   Q0   CACM-2936   24   0.10851546   LuceneRetrieval
21   Q0   CACM-1619   25   0.108288944   LuceneRetrieval
21   Q0   CACM-1309   26   0.10729392   LuceneRetrieval
21   Q0   CACM-3055   27   0.105484776   LuceneRetrieval
21   Q0   CACM-2645   28   0.10427615   LuceneRetrieval
21   Q0   CACM-3166   29   0.10236916   LuceneRetrieval
21   Q0   CACM-2828   30   0.10095394   LuceneRetrieval
21   Q0   CACM-2365   31   0.09954221   LuceneRetrieval
21   Q0   CACM-2903   32   0.099388205   LuceneRetrieval
21   Q0   CACM-2931   33   0.09700854   LuceneRetrieval
21   Q0   CACM-2953   34   0.09566392   LuceneRetrieval
21   Q0   CACM-1659   35   0.093184315   LuceneRetrieval
21   Q0   CACM-3037   36   0.09193866   LuceneRetrieval
21   Q0   CACM-3070   37   0.091100134   LuceneRetrieval
21   Q0   CACM-2189   38   0.090130806   LuceneRetrieval
21   Q0   CACM-2766   39   0.08998054   LuceneRetrieval
21   Q0   CACM-2855   40   0.08998054   LuceneRetrieval
21   Q0   CACM-3163   41   0.08981903   LuceneRetrieval
21   Q0   CACM-2746   42   0.08966727   LuceneRetrieval
21   Q0   CACM-1957   43   0.08893078   LuceneRetrieval
21   Q0   CACM-1462   44   0.088835135   LuceneRetrieval
21   Q0   CACM-2706   45   0.087900534   LuceneRetrieval
21   Q0   CACM-2169   46   0.08580227   LuceneRetrieval
21   Q0   CACM-2033   47   0.085771255   LuceneRetrieval
21   Q0   CACM-2749   48   0.08365851   LuceneRetrieval
21   Q0   CACM-2499   49   0.082288384   LuceneRetrieval
21   Q0   CACM-2313   50   0.081511244   LuceneRetrieval
21   Q0   CACM-1496   51   0.080831684   LuceneRetrieval
21   Q0   CACM-2226   52   0.08071299   LuceneRetrieval
21   Q0   CACM-2627   53   0.07945555   LuceneRetrieval
21   Q0   CACM-3150   54   0.07920316   LuceneRetrieval
21   Q0   CACM-2389   55   0.07899742   LuceneRetrieval
21   Q0   CACM-3162   56   0.07691296   LuceneRetrieval
21   Q0   CACM-1650   57   0.07492767   LuceneRetrieval
21   Q0   CACM-2289   58   0.07465411   LuceneRetrieval
21   Q0   CACM-3032   59   0.07216931   LuceneRetrieval
21   Q0   CACM-2035   60   0.0706199   LuceneRetrieval
21   Q0   CACM-2916   61   0.070032574   LuceneRetrieval
21   Q0   CACM-2524   62   0.06897502   LuceneRetrieval
21   Q0   CACM-0371   63   0.06837863   LuceneRetrieval
21   Q0   CACM-2695   64   0.06829422   LuceneRetrieval
21   Q0   CACM-1886   65   0.06721742   LuceneRetrieval
21   Q0   CACM-2703   66   0.06703058   LuceneRetrieval
21   Q0   CACM-1706   67   0.06691858   LuceneRetrieval
21   Q0   CACM-2030   68   0.06664872   LuceneRetrieval
21   Q0   CACM-2111   69   0.06578723   LuceneRetrieval
21   Q0   CACM-1491   70   0.06564613   LuceneRetrieval
21   Q0   CACM-2081   71   0.06556883   LuceneRetrieval
21   Q0   CACM-1350   72   0.064296395   LuceneRetrieval
21   Q0   CACM-2092   73   0.063025326   LuceneRetrieval
21   Q0   CACM-2135   74   0.06268211   LuceneRetrieval
21   Q0   CACM-2955   75   0.06072399   LuceneRetrieval
21   Q0   CACM-1572   76   0.059287183   LuceneRetrieval
21   Q0   CACM-3132   77   0.05922903   LuceneRetrieval
21   Q0   CACM-2504   78   0.058332033   LuceneRetrieval
21   Q0   CACM-2628   79   0.058251645   LuceneRetrieval
21   Q0   CACM-3153   80   0.0582207   LuceneRetrieval
21   Q0   CACM-1265   81   0.058186673   LuceneRetrieval
21   Q0   CACM-0719   82   0.05817212   LuceneRetrieval
21   Q0   CACM-3118   83   0.05817212   LuceneRetrieval
21   Q0   CACM-3151   84   0.05796753   LuceneRetrieval
21   Q0   CACM-3057   85   0.05620011   LuceneRetrieval
21   Q0   CACM-1465   86   0.05433634   LuceneRetrieval
21   Q0   CACM-2892   87   0.05373676   LuceneRetrieval
21   Q0   CACM-1947   88   0.052266255   LuceneRetrieval
21   Q0   CACM-3065   89   0.05223509   LuceneRetrieval
21   Q0   CACM-2457   90   0.05190229   LuceneRetrieval
21   Q0   CACM-3040   91   0.051072843   LuceneRetrieval
21   Q0   CACM-3134   92   0.050818816   LuceneRetrieval
21   Q0   CACM-1811   93   0.050528202   LuceneRetrieval
21   Q0   CACM-2126   94   0.050314672   LuceneRetrieval
21   Q0   CACM-2938   95   0.048940465   LuceneRetrieval
21   Q0   CACM-0598   96   0.048046343   LuceneRetrieval
21   Q0   CACM-2701   97   0.0473237   LuceneRetrieval
21   Q0   CACM-2723   98   0.047071394   LuceneRetrieval
21   Q0   CACM-2884   99   0.047051672   LuceneRetrieval
21   Q0   CACM-3007   100   0.046711136   LuceneRetrieval



query_id   Q0   doc_id   rank   Lucene   system_name


22   Q0   CACM-2913   1   0.40779898   LuceneRetrieval
22   Q0   CACM-2004   2   0.37752923   LuceneRetrieval
22   Q0   CACM-2751   3   0.375754   LuceneRetrieval
22   Q0   CACM-2678   4   0.34473112   LuceneRetrieval
22   Q0   CACM-2369   5   0.34277216   LuceneRetrieval
22   Q0   CACM-2692   6   0.32938144   LuceneRetrieval
22   Q0   CACM-1915   7   0.32884827   LuceneRetrieval
22   Q0   CACM-2473   8   0.2989479   LuceneRetrieval
22   Q0   CACM-2829   9   0.28961578   LuceneRetrieval
22   Q0   CACM-2827   10   0.2887405   LuceneRetrieval
22   Q0   CACM-2828   11   0.23353495   LuceneRetrieval
22   Q0   CACM-2924   12   0.22604817   LuceneRetrieval
22   Q0   CACM-2674   13   0.22511518   LuceneRetrieval
22   Q0   CACM-1978   14   0.21869032   LuceneRetrieval
22   Q0   CACM-2845   15   0.1830733   LuceneRetrieval
22   Q0   CACM-2402   16   0.18302996   LuceneRetrieval
22   Q0   CACM-2367   17   0.18024348   LuceneRetrieval
22   Q0   CACM-0616   18   0.1624823   LuceneRetrieval
22   Q0   CACM-2384   19   0.16214325   LuceneRetrieval
22   Q0   CACM-2919   20   0.15168498   LuceneRetrieval
22   Q0   CACM-3116   21   0.14985919   LuceneRetrieval
22   Q0   CACM-2809   22   0.14884317   LuceneRetrieval
22   Q0   CACM-2111   23   0.14783208   LuceneRetrieval
22   Q0   CACM-2786   24   0.14421783   LuceneRetrieval
22   Q0   CACM-1181   25   0.14301562   LuceneRetrieval
22   Q0   CACM-2925   26   0.14176159   LuceneRetrieval
22   Q0   CACM-1742   27   0.14081919   LuceneRetrieval
22   Q0   CACM-2188   28   0.13866024   LuceneRetrieval
22   Q0   CACM-2146   29   0.138506   LuceneRetrieval
22   Q0   CACM-2918   30   0.13545576   LuceneRetrieval
22   Q0   CACM-2421   31   0.13421434   LuceneRetrieval
22   Q0   CACM-2341   32   0.13239162   LuceneRetrieval
22   Q0   CACM-1159   33   0.13152185   LuceneRetrieval
22   Q0   CACM-1551   34   0.1309844   LuceneRetrieval
22   Q0   CACM-2905   35   0.12754203   LuceneRetrieval
22   Q0   CACM-2433   36   0.12733819   LuceneRetrieval
22   Q0   CACM-2201   37   0.12705378   LuceneRetrieval
22   Q0   CACM-2771   38   0.12685503   LuceneRetrieval
22   Q0   CACM-1697   39   0.12579261   LuceneRetrieval
22   Q0   CACM-3141   40   0.12090158   LuceneRetrieval
22   Q0   CACM-2841   41   0.11949739   LuceneRetrieval
22   Q0   CACM-2687   42   0.11749959   LuceneRetrieval
22   Q0   CACM-3111   43   0.1170377   LuceneRetrieval
22   Q0   CACM-1908   44   0.11583994   LuceneRetrieval
22   Q0   CACM-3193   45   0.11577672   LuceneRetrieval
22   Q0   CACM-2987   46   0.115662664   LuceneRetrieval
22   Q0   CACM-1710   47   0.11539021   LuceneRetrieval
22   Q0   CACM-0531   48   0.11509465   LuceneRetrieval
22   Q0   CACM-1458   49   0.11389579   LuceneRetrieval
22   Q0   CACM-2152   50   0.11310231   LuceneRetrieval
22   Q0   CACM-3059   51   0.11259588   LuceneRetrieval
22   Q0   CACM-1014   52   0.111877985   LuceneRetrieval
22   Q0   CACM-1924   53   0.11181638   LuceneRetrieval
22   Q0   CACM-1680   54   0.111312546   LuceneRetrieval
22   Q0   CACM-0435   55   0.11128716   LuceneRetrieval
22   Q0   CACM-2657   56   0.11116326   LuceneRetrieval
22   Q0   CACM-0492   57   0.11068694   LuceneRetrieval
22   Q0   CACM-2967   58   0.11056377   LuceneRetrieval
22   Q0   CACM-2968   59   0.11022314   LuceneRetrieval
22   Q0   CACM-3049   60   0.109417856   LuceneRetrieval
22   Q0   CACM-2892   61   0.10909493   LuceneRetrieval
22   Q0   CACM-1735   62   0.10812771   LuceneRetrieval
22   Q0   CACM-2667   63   0.1076115   LuceneRetrieval
22   Q0   CACM-2708   64   0.10694526   LuceneRetrieval
22   Q0   CACM-1237   65   0.10684057   LuceneRetrieval
22   Q0   CACM-2959   66   0.106365316   LuceneRetrieval
22   Q0   CACM-2035   67   0.10636442   LuceneRetrieval
22   Q0   CACM-2819   68   0.10601483   LuceneRetrieval
22   Q0   CACM-1281   69   0.10567904   LuceneRetrieval
22   Q0   CACM-3082   70   0.1046715   LuceneRetrieval
22   Q0   CACM-1931   71   0.1041161   LuceneRetrieval
22   Q0   CACM-2400   72   0.1034789   LuceneRetrieval
22   Q0   CACM-3204   73   0.10296443   LuceneRetrieval
22   Q0   CACM-2631   74   0.10085802   LuceneRetrieval
22   Q0   CACM-2453   75   0.10024004   LuceneRetrieval
22   Q0   CACM-2016   76   0.10014623   LuceneRetrieval
22   Q0   CACM-3149   77   0.09977971   LuceneRetrieval
22   Q0   CACM-2389   78   0.09905897   LuceneRetrieval
22   Q0   CACM-1397   79   0.098625764   LuceneRetrieval
22   Q0   CACM-1957   80   0.09853083   LuceneRetrieval
22   Q0   CACM-1366   81   0.0983453   LuceneRetrieval
22   Q0   CACM-3075   82   0.09830035   LuceneRetrieval
22   Q0   CACM-3071   83   0.09825324   LuceneRetrieval
22   Q0   CACM-2984   84   0.09823111   LuceneRetrieval
22   Q0   CACM-2522   85   0.098116025   LuceneRetrieval
22   Q0   CACM-3028   86   0.09792221   LuceneRetrieval
22   Q0   CACM-2973   87   0.096427575   LuceneRetrieval
22   Q0   CACM-1569   88   0.09634525   LuceneRetrieval
22   Q0   CACM-2598   89   0.09551377   LuceneRetrieval
22   Q0   CACM-2969   90   0.09536575   LuceneRetrieval
22   Q0   CACM-2547   91   0.09518944   LuceneRetrieval
22   Q0   CACM-1385   92   0.094932854   LuceneRetrieval
22   Q0   CACM-1433   93   0.09488304   LuceneRetrieval
22   Q0   CACM-1824   94   0.09460063   LuceneRetrieval
22   Q0   CACM-2535   95   0.094530314   LuceneRetrieval
22   Q0   CACM-2534   96   0.094396465   LuceneRetrieval
22   Q0   CACM-1623   97   0.09417594   LuceneRetrieval
22   Q0   CACM-1145   98   0.093684815   LuceneRetrieval
22   Q0   CACM-2368   99   0.09346534   LuceneRetrieval
22   Q0   CACM-2873   100   0.09338615   LuceneRetrieval



query_id   Q0   doc_id   rank   Lucene   system_name


23   Q0   CACM-3148   1   0.633427   LuceneRetrieval
23   Q0   CACM-3137   2   0.5329151   LuceneRetrieval
23   Q0   CACM-2849   3   0.45164105   LuceneRetrieval
23   Q0   CACM-2081   4   0.42474753   LuceneRetrieval
23   Q0   CACM-1745   5   0.3890202   LuceneRetrieval
23   Q0   CACM-2276   6   0.3682776   LuceneRetrieval
23   Q0   CACM-2406   7   0.35007763   LuceneRetrieval
23   Q0   CACM-3141   8   0.30212143   LuceneRetrieval
23   Q0   CACM-3043   9   0.29470462   LuceneRetrieval
23   Q0   CACM-2630   10   0.2898361   LuceneRetrieval
23   Q0   CACM-1411   11   0.2868003   LuceneRetrieval
23   Q0   CACM-2433   12   0.2810336   LuceneRetrieval
23   Q0   CACM-3166   13   0.27880472   LuceneRetrieval
23   Q0   CACM-2834   14   0.26149702   LuceneRetrieval
23   Q0   CACM-3025   15   0.2613213   LuceneRetrieval
23   Q0   CACM-2373   16   0.25792882   LuceneRetrieval
23   Q0   CACM-2454   17   0.2558241   LuceneRetrieval
23   Q0   CACM-2766   18   0.2546836   LuceneRetrieval
23   Q0   CACM-2169   19   0.25202623   LuceneRetrieval
23   Q0   CACM-2832   20   0.24568251   LuceneRetrieval
23   Q0   CACM-3124   21   0.24568251   LuceneRetrieval
23   Q0   CACM-2130   22   0.2417309   LuceneRetrieval
23   Q0   CACM-3082   23   0.24058941   LuceneRetrieval
23   Q0   CACM-2216   24   0.23909728   LuceneRetrieval
23   Q0   CACM-2890   25   0.2362883   LuceneRetrieval
23   Q0   CACM-2949   26   0.21756616   LuceneRetrieval
23   Q0   CACM-3037   27   0.2175232   LuceneRetrieval
23   Q0   CACM-3086   28   0.21728466   LuceneRetrieval
23   Q0   CACM-2855   29   0.21185027   LuceneRetrieval
23   Q0   CACM-2314   30   0.20852835   LuceneRetrieval
23   Q0   CACM-2060   31   0.20643055   LuceneRetrieval
23   Q0   CACM-2999   32   0.20603643   LuceneRetrieval
23   Q0   CACM-1873   33   0.20496212   LuceneRetrieval
23   Q0   CACM-1946   34   0.20268331   LuceneRetrieval
23   Q0   CACM-1153   35   0.20116873   LuceneRetrieval
23   Q0   CACM-0371   36   0.19810238   LuceneRetrieval
23   Q0   CACM-2883   37   0.19107528   LuceneRetrieval
23   Q0   CACM-2092   38   0.19058938   LuceneRetrieval
23   Q0   CACM-2838   39   0.1878353   LuceneRetrieval
23   Q0   CACM-1810   40   0.18572678   LuceneRetrieval
23   Q0   CACM-2828   41   0.18561974   LuceneRetrieval
23   Q0   CACM-3011   42   0.18315192   LuceneRetrieval
23   Q0   CACM-2114   43   0.18126935   LuceneRetrieval
23   Q0   CACM-3164   44   0.18126935   LuceneRetrieval
23   Q0   CACM-1862   45   0.18114154   LuceneRetrieval
23   Q0   CACM-2032   46   0.18049066   LuceneRetrieval
23   Q0   CACM-3128   47   0.18015054   LuceneRetrieval
23   Q0   CACM-2484   48   0.17652729   LuceneRetrieval
23   Q0   CACM-3032   49   0.17652729   LuceneRetrieval
23   Q0   CACM-2816   50   0.17515276   LuceneRetrieval
23   Q0   CACM-2402   51   0.17117879   LuceneRetrieval
23   Q0   CACM-2594   52   0.17098062   LuceneRetrieval
23   Q0   CACM-2524   53   0.17038095   LuceneRetrieval
23   Q0   CACM-3165   54   0.17038095   LuceneRetrieval
23   Q0   CACM-2371   55   0.17027244   LuceneRetrieval
23   Q0   CACM-1224   56   0.16942929   LuceneRetrieval
23   Q0   CACM-2197   57   0.16642569   LuceneRetrieval
23   Q0   CACM-2756   58   0.16513042   LuceneRetrieval
23   Q0   CACM-0657   59   0.16167657   LuceneRetrieval
23   Q0   CACM-1275   60   0.16167657   LuceneRetrieval
23   Q0   CACM-1423   61   0.15989323   LuceneRetrieval
23   Q0   CACM-2578   62   0.15797797   LuceneRetrieval
23   Q0   CACM-2969   63   0.15784685   LuceneRetrieval
23   Q0   CACM-2723   64   0.15588763   LuceneRetrieval
23   Q0   CACM-2155   65   0.15470628   LuceneRetrieval
23   Q0   CACM-3035   66   0.15429942   LuceneRetrieval
23   Q0   CACM-2325   67   0.1534665   LuceneRetrieval
23   Q0   CACM-2833   68   0.15101281   LuceneRetrieval
23   Q0   CACM-2926   69   0.15087657   LuceneRetrieval
23   Q0   CACM-2810   70   0.14975576   LuceneRetrieval
23   Q0   CACM-2709   71   0.14942415   LuceneRetrieval
23   Q0   CACM-1525   72   0.1486471   LuceneRetrieval
23   Q0   CACM-1889   73   0.1476395   LuceneRetrieval
23   Q0   CACM-3090   74   0.1476395   LuceneRetrieval
23   Q0   CACM-3158   75   0.14721684   LuceneRetrieval
23   Q0   CACM-2900   76   0.14594781   LuceneRetrieval
23   Q0   CACM-1431   77   0.14585848   LuceneRetrieval
23   Q0   CACM-2615   78   0.14529867   LuceneRetrieval
23   Q0   CACM-2954   79   0.14001603   LuceneRetrieval
23   Q0   CACM-2311   80   0.13808812   LuceneRetrieval
23   Q0   CACM-2884   81   0.13631523   LuceneRetrieval
23   Q0   CACM-2357   82   0.13489246   LuceneRetrieval
23   Q0   CACM-2417   83   0.13473104   LuceneRetrieval
23   Q0   CACM-2505   84   0.13473104   LuceneRetrieval
23   Q0   CACM-1050   85   0.13473049   LuceneRetrieval
23   Q0   CACM-1658   86   0.13154271   LuceneRetrieval
23   Q0   CACM-2950   87   0.13039526   LuceneRetrieval
23   Q0   CACM-2963   88   0.12810133   LuceneRetrieval
23   Q0   CACM-2863   89   0.12776075   LuceneRetrieval
23   Q0   CACM-2665   90   0.12746774   LuceneRetrieval
23   Q0   CACM-1010   91   0.12707196   LuceneRetrieval
23   Q0   CACM-1551   92   0.12596476   LuceneRetrieval
23   Q0   CACM-3084   93   0.12573047   LuceneRetrieval
23   Q0   CACM-2198   94   0.12520562   LuceneRetrieval
23   Q0   CACM-1604   95   0.12329   LuceneRetrieval
23   Q0   CACM-2780   96   0.12329   LuceneRetrieval
23   Q0   CACM-2822   97   0.12329   LuceneRetrieval
23   Q0   CACM-2283   98   0.12318742   LuceneRetrieval
23   Q0   CACM-3006   99   0.12318742   LuceneRetrieval
23   Q0   CACM-2902   100   0.12313634   LuceneRetrieval



query_id   Q0   doc_id   rank   Lucene   system_name


24   Q0   CACM-0020   1   0.37781322   LuceneRetrieval
