Query ID: 1
Rank      DocID       Relevance    Precision       Recall
85       CACM-0479         N         0.1176         0.5263
86       CACM-2126         N         0.1163         0.5263
87       CACM-1179         N         0.1149         0.5263
88       CACM-2897         N         0.1136         0.5263
89       CACM-2898         N         0.1124         0.5263
90       CACM-1183         N         0.1111         0.5263
91       CACM-2112         N         0.1099         0.5263
92       CACM-2254         N         0.1087         0.5263
93       CACM-2593         N         0.1075         0.5263
94       CACM-3119         N         0.1064         0.5263
95       CACM-2398         N         0.1053         0.5263
96       CACM-2826         N         0.1042         0.5263
97       CACM-2148         N         0.1031         0.5263
98       CACM-1188         R         0.1122         0.5789
99       CACM-1769         N         0.1111         0.5789
100       CACM-0990         N         0.1100         0.5789

P@5: 0.6
P@20: 0.25

******************* End of query 11 ***************************

Query ID: 12
Rank      DocID       Relevance    Precision       Recall
1       CACM-1461         N         0.0000         0.0000
2       CACM-3127         R         0.5000         0.2000
3       CACM-3068         N         0.3333         0.2000
4       CACM-2111         N         0.2500         0.2000
5       CACM-2345         N         0.2000         0.2000
6       CACM-2796         N         0.1667         0.2000
7       CACM-2311         N         0.1429         0.2000
8       CACM-2246         R         0.2500         0.4000
9       CACM-2407         N         0.2222         0.4000
10       CACM-1755         N         0.2000         0.4000
11       CACM-1462         N         0.1818         0.4000
12       CACM-0025         N         0.1667         0.4000
13       CACM-2069         N         0.1538         0.4000
14       CACM-1069         N         0.1429         0.4000
15       CACM-2740         N         0.1333         0.4000
16       CACM-2319         N         0.1250         0.4000
17       CACM-2151         N         0.1176         0.4000
18       CACM-2867         N         0.1111         0.4000
19       CACM-1247         N         0.1053         0.4000
20       CACM-1728         N         0.1000         0.4000
21       CACM-2372         N         0.0952         0.4000
22       CACM-2597         N         0.0909         0.4000
23       CACM-0018         N         0.0870         0.4000
24       CACM-0597         N         0.0833         0.4000
25       CACM-0652         N         0.0800         0.4000
26       CACM-1360         N         0.0769         0.4000
27       CACM-2583         N         0.0741         0.4000
28       CACM-0651         N         0.0714         0.4000
29       CACM-2479         N         0.0690         0.4000
30       CACM-2995         N         0.0667         0.4000
31       CACM-2482         N         0.0645         0.4000
32       CACM-2621         N         0.0625         0.4000
33       CACM-1747         N         0.0606         0.4000
34       CACM-2379         N         0.0588         0.4000
35       CACM-2317         N         0.0571         0.4000
36       CACM-0795         N         0.0556         0.4000
37       CACM-2840         N         0.0541         0.4000
38       CACM-2138         N         0.0526         0.4000
39       CACM-1750         N         0.0513         0.4000
40       CACM-2629         R         0.0750         0.6000
41       CACM-3150         N         0.0732         0.6000
42       CACM-1680         N         0.0714         0.6000
43       CACM-1959         N         0.0698         0.6000
44       CACM-1324         N         0.0682         0.6000
45       CACM-0238         N         0.0667         0.6000
46       CACM-2818         N         0.0652         0.6000
47       CACM-3025         N         0.0638         0.6000
48       CACM-2080         R         0.0833         0.8000
49       CACM-1930         N         0.0816         0.8000
50       CACM-1226         N         0.0800         0.8000
51       CACM-0987         N         0.0784         0.8000
52       CACM-1341         N         0.0769         0.8000
53       CACM-2424         N         0.0755         0.8000
54       CACM-2329         N         0.0741         0.8000
55       CACM-2690         N         0.0727         0.8000
56       CACM-1472         N         0.0714         0.8000
57       CACM-2320         N         0.0702         0.8000
58       CACM-2852         N         0.0690         0.8000
59       CACM-0143         N         0.0678         0.8000
60       CACM-0239         N         0.0667         0.8000
61       CACM-0643         N         0.0656         0.8000
62       CACM-1071         N         0.0645         0.8000
63       CACM-1912         N         0.0635         0.8000
64       CACM-2853         N         0.0625         0.8000
65       CACM-2624         N         0.0615         0.8000
66       CACM-1050         N         0.0606         0.8000
67       CACM-2522         N         0.0597         0.8000
68       CACM-1923         N         0.0588         0.8000
69       CACM-2882         N         0.0580         0.8000
70       CACM-1951         N         0.0571         0.8000
71       CACM-2738         N         0.0563         0.8000
72       CACM-2632         N         0.0556         0.8000
73       CACM-2985         N         0.0548         0.8000
74       CACM-3196         N         0.0541         0.8000
75       CACM-3174         N         0.0533         0.8000
76       CACM-1511         N         0.0526         0.8000
77       CACM-2553         N         0.0519         0.8000
78       CACM-2689         N         0.0513         0.8000
79       CACM-1751         N         0.0506         0.8000
80       CACM-1387         N         0.0500         0.8000
81       CACM-3141         N         0.0494         0.8000
82       CACM-0633         N         0.0488         0.8000
83       CACM-2405         N         0.0482         0.8000
84       CACM-2378         N         0.0476         0.8000
85       CACM-2868         N         0.0471         0.8000
86       CACM-1591         N         0.0465         0.8000
87       CACM-2567         N         0.0460         0.8000
88       CACM-1484         N         0.0455         0.8000
89       CACM-2502         N         0.0449         0.8000
90       CACM-2812         N         0.0444         0.8000
91       CACM-2357         N         0.0440         0.8000
92       CACM-2920         N         0.0435         0.8000
93       CACM-3026         N         0.0430         0.8000
94       CACM-1996         N         0.0426         0.8000
95       CACM-2730         N         0.0421         0.8000
96       CACM-3119         N         0.0417         0.8000
97       CACM-1196         N         0.0412         0.8000
98       CACM-1938         N         0.0408         0.8000
99       CACM-2541         N         0.0404         0.8000
100       CACM-1880         N         0.0400         0.8000

P@5: 0.2
P@20: 0.1

******************* End of query 12 ***************************

Query ID: 13
Rank      DocID       Relevance    Precision       Recall
1       CACM-2748         N         0.0000         0.0000
2       CACM-2464         N         0.0000         0.0000
3       CACM-1795         R         0.3333         0.0909
4       CACM-2491         N         0.2500         0.0909
5       CACM-0797         N         0.2000         0.0909
6       CACM-2495         R         0.3333         0.1818
7       CACM-0066         N         0.2857         0.1818
8       CACM-1289         N         0.2500         0.1818
9       CACM-1655         N         0.2222         0.1818
10       CACM-0230         N         0.2000         0.1818
11       CACM-1064         N         0.1818         0.1818
12       CACM-1414         N         0.1667         0.1818
13       CACM-2897         R         0.2308         0.2727
14       CACM-2611         N         0.2143         0.2727
15       CACM-0267         N         0.2000         0.2727
16       CACM-1362         N         0.1875         0.2727
17       CACM-0048         N         0.1765         0.2727
18       CACM-1756         N         0.1667         0.2727
19       CACM-1947         R         0.2105         0.3636
20       CACM-1992         N         0.2000         0.3636
21       CACM-0195         N         0.1905         0.3636
22       CACM-1275         N         0.1818         0.3636
23       CACM-1204         N         0.1739         0.3636
24       CACM-2533         N         0.1667         0.3636
25       CACM-0164         N         0.1600         0.3636
26       CACM-2835         N         0.1538         0.3636
27       CACM-1231         R         0.1852         0.4545
28       CACM-2745         N         0.1786         0.4545
29       CACM-1187         N         0.1724         0.4545
30       CACM-1065         N         0.1667         0.4545
31       CACM-1757         N         0.1613         0.4545
32       CACM-2586         N         0.1562         0.4545
33       CACM-2711         N         0.1515         0.4545
34       CACM-0149         N         0.1471         0.4545
35       CACM-2680         N         0.1429         0.4545
36       CACM-0117         N         0.1389         0.4545
37       CACM-3129         N         0.1351         0.4545
38       CACM-1232         N         0.1316         0.4545
39       CACM-2904         N         0.1282         0.4545
40       CACM-3171         N         0.1250         0.4545
41       CACM-1369         N         0.1220         0.4545
42       CACM-2133         N         0.1190         0.4545
43       CACM-1652         N         0.1163         0.4545
44       CACM-2107         N         0.1136         0.4545
45       CACM-2508         N         0.1111         0.4545
46       CACM-3080         N         0.1087         0.4545
47       CACM-2078         N         0.1064         0.4545
48       CACM-2559         N         0.1042         0.4545
49       CACM-1444         N         0.1020         0.4545
50       CACM-2834         N         0.1000         0.4545
51       CACM-1969         N         0.0980         0.4545
52       CACM-1195         N         0.0962         0.4545
53       CACM-1670         N         0.0943         0.4545
54       CACM-1030         N         0.0926         0.4545
55       CACM-1085         N         0.0909         0.4545
56       CACM-2253         N         0.0893         0.4545
57       CACM-2645         N         0.0877         0.4545
58       CACM-0093         N         0.0862         0.4545
59       CACM-1523         N         0.0847         0.4545
60       CACM-1708         N         0.0833         0.4545
61       CACM-3054         N         0.0820         0.4545
62       CACM-0983         N         0.0806         0.4545
63       CACM-0333         N         0.0794         0.4545
64       CACM-2892         N         0.0781         0.4545
65       CACM-2736         N         0.0769         0.4545
66       CACM-0295         N         0.0758         0.4545
67       CACM-2964         N         0.0746         0.4545
68       CACM-2929         N         0.0735         0.4545
69       CACM-2230         N         0.0725         0.4545
70       CACM-0986         N         0.0714         0.4545
71       CACM-2389         N         0.0704         0.4545
72       CACM-1886         N         0.0694         0.4545
73       CACM-1564         N         0.0685         0.4545
74       CACM-1651         N         0.0676         0.4545
75       CACM-0231         N         0.0667         0.4545
76       CACM-1331         N         0.0658         0.4545
77       CACM-2616         N         0.0649         0.4545
78       CACM-1066         N         0.0641         0.4545
79       CACM-3066         N         0.0633         0.4545
80       CACM-3134         N         0.0625         0.4545
81       CACM-2552         N         0.0617         0.4545
82       CACM-0124         N         0.0610         0.4545
83       CACM-0253         N         0.0602         0.4545
84       CACM-1352         N         0.0595         0.4545
85       CACM-2836         N         0.0588         0.4545
86       CACM-2015         N         0.0581         0.4545
87       CACM-0794         N         0.0575         0.4545
88       CACM-2858         N         0.0568         0.4545
89       CACM-1429         N         0.0562         0.4545
90       CACM-1345         N         0.0556         0.4545
91       CACM-2126         N         0.0549         0.4545
92       CACM-1071         N         0.0543         0.4545
93       CACM-2262         N         0.0538         0.4545
94       CACM-0123         N         0.0532         0.4545
95       CACM-1551         R         0.0632         0.5455
96       CACM-2950         N         0.0625         0.5455
97       CACM-1465         N         0.0619         0.5455
98       CACM-1511         N         0.0612         0.5455
99       CACM-3005         N         0.0606         0.5455
100       CACM-1786         N         0.0600         0.5455

P@5: 0.2
P@20: 0.2

******************* End of query 13 ***************************

Query ID: 14
Rank      DocID       Relevance    Precision       Recall
1       CACM-1724         R         1.0000         0.0227
2       CACM-2348         R         1.0000         0.0455
3       CACM-0059         N         0.6667         0.0455
4       CACM-2976         N         0.5000         0.0455
5       CACM-0622         N         0.4000         0.0455
6       CACM-1566         N         0.3333         0.0455
7       CACM-0086         N         0.2857         0.0455
8       CACM-1395         N         0.2500         0.0455
9       CACM-1961         N         0.2222         0.0455
10       CACM-0132         N         0.2000         0.0455
11       CACM-2563         R         0.2727         0.0682
12       CACM-0084         N         0.2500         0.0682
13       CACM-2875         N         0.2308         0.0682
14       CACM-0662         N         0.2143         0.0682
15       CACM-0701         N         0.2000         0.0682
16       CACM-0307         N         0.1875         0.0682
17       CACM-2291         N         0.1765         0.0682
18       CACM-3011         N         0.1667         0.0682
19       CACM-1694         N         0.1579         0.0682
20       CACM-2964         N         0.1500         0.0682
21       CACM-1191         N         0.1429         0.0682
22       CACM-2585         N         0.1364         0.0682
23       CACM-1196         N         0.1304         0.0682
24       CACM-1795         N         0.1250         0.0682
25       CACM-0070         N         0.1200         0.0682
26       CACM-2752         N         0.1154         0.0682
27       CACM-2031         N         0.1111         0.0682
28       CACM-1764         N         0.1071         0.0682
29       CACM-3036         N         0.1034         0.0682
30       CACM-2227         N         0.1000         0.0682
31       CACM-0248         N         0.0968         0.0682
32       CACM-2827         N         0.0938         0.0682
33       CACM-0841         N         0.0909         0.0682
34       CACM-1111         N         0.0882         0.0682
35       CACM-1173         N         0.0857         0.0682
36       CACM-0507         N         0.0833         0.0682
37       CACM-1030         N         0.0811         0.0682
38       CACM-3087         N         0.0789         0.0682
39       CACM-1999         N         0.0769         0.0682
40       CACM-1708         N         0.0750         0.0682
41       CACM-1436         N         0.0732         0.0682
42       CACM-0862         N         0.0714         0.0682
43       CACM-0717         N         0.0698         0.0682
44       CACM-0039         N         0.0682         0.0682
45       CACM-2679         R         0.0889         0.0909
46       CACM-0655         N         0.0870         0.0909
47       CACM-2882         N         0.0851         0.0909
48       CACM-3085         N         0.0833         0.0909
49       CACM-1267         N         0.0816         0.0909
50       CACM-1461         N         0.0800         0.0909
51       CACM-1466         N         0.0784         0.0909
52       CACM-1219         N         0.0769         0.0909
53       CACM-2458         N         0.0755         0.0909
54       CACM-2193         N         0.0741         0.0909
55       CACM-1473         N         0.0727         0.0909
56       CACM-1932         N         0.0714         0.0909
57       CACM-1496         N         0.0702         0.0909
58       CACM-2155         N         0.0690         0.0909
59       CACM-1632         N         0.0678         0.0909
60       CACM-2181         N         0.0667         0.0909
61       CACM-2772         N         0.0656         0.0909
62       CACM-2876         N         0.0645         0.0909
63       CACM-0851         N         0.0635         0.0909
64       CACM-0646         N         0.0625         0.0909
65       CACM-0937         N         0.0615         0.0909
66       CACM-1031         N         0.0606         0.0909
67       CACM-2950         N         0.0597         0.0909
68       CACM-3169         N         0.0588         0.0909
69       CACM-2174         N         0.0580         0.0909
70       CACM-2942         N         0.0571         0.0909
71       CACM-3031         N         0.0563         0.0909
72       CACM-2017         R         0.0694         0.1136
73       CACM-1444         N         0.0685         0.1136
74       CACM-0853         N         0.0676         0.1136
75       CACM-0630         N         0.0667         0.1136
76       CACM-1744         N         0.0658         0.1136
77       CACM-0776         N         0.0649         0.1136
78       CACM-2916         N         0.0641         0.1136
79       CACM-2817         N         0.0633         0.1136
80       CACM-0351         N         0.0625         0.1136
81       CACM-1618         N         0.0617         0.1136
82       CACM-1570         N         0.0610         0.1136
83       CACM-2864         N         0.0602         0.1136
84       CACM-1559         N         0.0595         0.1136
85       CACM-2430         N         0.0588         0.1136
86       CACM-2326         N         0.0581         0.1136
87       CACM-1682         N         0.0575         0.1136
88       CACM-1848         N         0.0568         0.1136
89       CACM-1886         N         0.0562         0.1136
90       CACM-2805         N         0.0556         0.1136
91       CACM-0284         N         0.0549         0.1136
92       CACM-2385         N         0.0543         0.1136
93       CACM-2397         R         0.0645         0.1364
94       CACM-2738         N         0.0638         0.1364
95       CACM-0253         N         0.0632         0.1364
96       CACM-2889         N         0.0625         0.1364
97       CACM-1326         N         0.0619         0.1364
98       CACM-0245         N         0.0612         0.1364
99       CACM-0310         N         0.0606         0.1364
100       CACM-1383         N         0.0600         0.1364

P@5: 0.4
P@20: 0.15

******************* End of query 14 ***************************

Query ID: 15
Rank      DocID       Relevance    Precision       Recall
1       CACM-0059         N         0.0000         0.0000
2       CACM-0086         N         0.0000         0.0000
3       CACM-1461         N         0.0000         0.0000
4       CACM-1466         N         0.0000         0.0000
5       CACM-0248         N         0.0000         0.0000
6       CACM-1231         R         0.1667         0.1000
7       CACM-0084         N         0.1429         0.1000
8       CACM-2464         N         0.1250         0.1000
9       CACM-2616         N         0.1111         0.1000
10       CACM-3090         N         0.1000         0.1000
11       CACM-0725         N         0.0909         0.1000
12       CACM-2874         N         0.0833         0.1000
13       CACM-2835         N         0.0769         0.1000
14       CACM-1755         N         0.0714         0.1000
15       CACM-1961         N         0.0667         0.1000
16       CACM-0690         N         0.0625         0.1000
17       CACM-0655         N         0.0588         0.1000
18       CACM-1719         N         0.0556         0.1000
19       CACM-1267         N         0.0526         0.1000
20       CACM-2827         N         0.0500         0.1000
21       CACM-1795         N         0.0476         0.1000
22       CACM-0070         N         0.0455         0.1000
23       CACM-1807         N         0.0435         0.1000
24       CACM-2875         N         0.0417         0.1000
25       CACM-1750         N         0.0400         0.1000
26       CACM-2685         R         0.0769         0.2000
27       CACM-1111         N         0.0741         0.2000
28       CACM-1570         N         0.0714         0.2000
29       CACM-1173         N         0.0690         0.2000
30       CACM-1001         N         0.0667         0.2000
31       CACM-3118         N         0.0645         0.2000
32       CACM-1196         N         0.0625         0.2000
33       CACM-1703         N         0.0606         0.2000
34       CACM-2227         N         0.0588         0.2000
35       CACM-2344         N         0.0571         0.2000
36       CACM-0089         N         0.0556         0.2000
37       CACM-0717         N         0.0541         0.2000
38       CACM-2291         N         0.0526         0.2000
39       CACM-1628         N         0.0513         0.2000
40       CACM-2800         N         0.0500         0.2000
41       CACM-1183         N         0.0488         0.2000
42       CACM-1658         N         0.0476         0.2000
43       CACM-2486         N         0.0465         0.2000
44       CACM-2738         N         0.0455         0.2000
45       CACM-1098         N         0.0444         0.2000
46       CACM-1305         N         0.0435         0.2000
47       CACM-0759         N         0.0426         0.2000
48       CACM-3029         N         0.0417         0.2000
49       CACM-3125         N         0.0408         0.2000
50       CACM-2457         N         0.0400         0.2000
51       CACM-2940         N         0.0392         0.2000
52       CACM-1694         N         0.0385         0.2000
53       CACM-1553         N         0.0377         0.2000
54       CACM-1366         N         0.0370         0.2000
55       CACM-0676         N         0.0364         0.2000
56       CACM-1031         N         0.0357         0.2000
57       CACM-2752         N         0.0351         0.2000
58       CACM-3054         N         0.0345         0.2000
59       CACM-2304         N         0.0339         0.2000
60       CACM-3199         N         0.0333         0.2000
61       CACM-0851         N         0.0328         0.2000
62       CACM-2877         N         0.0323         0.2000
63       CACM-0319         N         0.0317         0.2000
64       CACM-0730         N         0.0312         0.2000
65       CACM-3160         N         0.0308         0.2000
66       CACM-2397         N         0.0303         0.2000
67       CACM-2953         N         0.0299         0.2000
68       CACM-1764         N         0.0294         0.2000
69       CACM-1809         N         0.0290         0.2000
70       CACM-3086         N         0.0286         0.2000
71       CACM-1834         N         0.0282         0.2000
72       CACM-3080         N         0.0278         0.2000
73       CACM-1198         N         0.0274         0.2000
74       CACM-1533         N         0.0270         0.2000
75       CACM-0658         N         0.0267         0.2000
76       CACM-2958         N         0.0263         0.2000
77       CACM-0396         N         0.0260         0.2000
78       CACM-0820         N         0.0256         0.2000
79       CACM-2929         N         0.0253         0.2000
80       CACM-2699         N         0.0250         0.2000
81       CACM-1396         N         0.0247         0.2000
82       CACM-2326         N         0.0244         0.2000
83       CACM-1395         N         0.0241         0.2000
84       CACM-3000         N         0.0238         0.2000
85       CACM-0146         N         0.0235         0.2000
86       CACM-2455         N         0.0233         0.2000
87       CACM-2632         N         0.0230         0.2000
88       CACM-2709         N         0.0227         0.2000
89       CACM-1421         N         0.0225         0.2000
90       CACM-2926         N         0.0222         0.2000
91       CACM-1632         N         0.0220         0.2000
92       CACM-0008         N         0.0217         0.2000
93       CACM-0077         N         0.0215         0.2000
94       CACM-2195         N         0.0213         0.2000
95       CACM-1886         N         0.0211         0.2000
96       CACM-2321         N         0.0208         0.2000
97       CACM-0104         N         0.0206         0.2000
98       CACM-2178         N         0.0204         0.2000
99       CACM-1435         N         0.0202         0.2000
100       CACM-1724         N         0.0200         0.2000

P@5: 0.0
P@20: 0.05

******************* End of query 15 ***************************

Query ID: 16
Rank      DocID       Relevance    Precision       Recall
1       CACM-1461         N         0.0000         0.0000
2       CACM-3141         N         0.0000         0.0000
3       CACM-2452         N         0.0000         0.0000
4       CACM-2629         N         0.0000         0.0000
5       CACM-2114         R         0.2000         0.0588
6       CACM-0059         N         0.1667         0.0588
7       CACM-0855         N         0.1429         0.0588
8       CACM-3068         N         0.1250         0.0588
9       CACM-1750         N         0.1111         0.0588
10       CACM-3119         N         0.1000         0.0588
11       CACM-2080         N         0.0909         0.0588
12       CACM-2740         N         0.0833         0.0588
13       CACM-2378         R         0.1538         0.1176
14       CACM-0084         N         0.1429         0.1176
15       CACM-2160         N         0.1333         0.1176
16       CACM-0086         N         0.1250         0.1176
17       CACM-1136         N         0.1176         0.1176
18       CACM-3043         N         0.1111         0.1176
19       CACM-2317         N         0.1053         0.1176
20       CACM-2168         N         0.1000         0.1176
21       CACM-1748         N         0.0952         0.1176
22       CACM-2111         N         0.0909         0.1176
23       CACM-1387         N         0.0870         0.1176
24       CACM-2342         R         0.1250         0.1765
25       CACM-1032         N         0.1200         0.1765
26       CACM-2522         N         0.1154         0.1765
27       CACM-2184         N         0.1111         0.1765
28       CACM-2867         N         0.1071         0.1765
29       CACM-0892         N         0.1034         0.1765
30       CACM-2688         N         0.1000         0.1765
31       CACM-3002         N         0.0968         0.1765
32       CACM-2009         N         0.0938         0.1765
33       CACM-0412         N         0.0909         0.1765
34       CACM-1196         N         0.0882         0.1765
35       CACM-1736         N         0.0857         0.1765
36       CACM-0822         N         0.0833         0.1765
37       CACM-1753         N         0.0811         0.1765
38       CACM-1462         N         0.0789         0.1765
39       CACM-1199         N         0.0769         0.1765
40       CACM-1755         N         0.0750         0.1765
41       CACM-0269         N         0.0732         0.1765
42       CACM-1928         N         0.0714         0.1765
43       CACM-2376         R         0.0930         0.2353
44       CACM-0243         N         0.0909         0.2353
45       CACM-2741         N         0.0889         0.2353
46       CACM-2320         N         0.0870         0.2353
47       CACM-3114         N         0.0851         0.2353
48       CACM-1728         N         0.0833         0.2353
49       CACM-3183         N         0.0816         0.2353
50       CACM-1341         N         0.0800         0.2353
51       CACM-0786         N         0.0784         0.2353
52       CACM-1135         N         0.0769         0.2353
53       CACM-0493         N         0.0755         0.2353
54       CACM-1854         R         0.0926         0.2941
55       CACM-1749         R         0.1091         0.3529
56       CACM-0409         N         0.1071         0.3529
57       CACM-2482         N         0.1053         0.3529
58       CACM-0296         N         0.1034         0.3529
59       CACM-2524         N         0.1017         0.3529
60       CACM-2140         N         0.1000         0.3529
61       CACM-1846         N         0.0984         0.3529
62       CACM-3128         N         0.0968         0.3529
63       CACM-2704         N         0.0952         0.3529
64       CACM-2358         N         0.0938         0.3529
65       CACM-1226         N         0.0923         0.3529
66       CACM-0525         N         0.0909         0.3529
67       CACM-0307         N         0.0896         0.3529
68       CACM-2319         N         0.0882         0.3529
69       CACM-2597         N         0.0870         0.3529
70       CACM-2345         N         0.0857         0.3529
71       CACM-1959         N         0.0845         0.3529
72       CACM-1747         N         0.0833         0.3529
73       CACM-0652         N         0.0822         0.3529
74       CACM-1514         N         0.0811         0.3529
75       CACM-2372         N         0.0800         0.3529
76       CACM-1961         N         0.0789         0.3529
77       CACM-2995         N         0.0779         0.3529
78       CACM-1570         N         0.0769         0.3529
79       CACM-3148         R         0.0886         0.4118
80       CACM-1076         N         0.0875         0.4118
81       CACM-2379         N         0.0864         0.4118
82       CACM-2479         N         0.0854         0.4118
83       CACM-0618         N         0.0843         0.4118
84       CACM-0776         N         0.0833         0.4118
85       CACM-3160         N         0.0824         0.4118
86       CACM-2424         N         0.0814         0.4118
87       CACM-1358         N         0.0805         0.4118
88       CACM-2407         N         0.0795         0.4118
89       CACM-1541         N         0.0787         0.4118
90       CACM-2920         N         0.0778         0.4118
91       CACM-2138         N         0.0769         0.4118
92       CACM-2198         N         0.0761         0.4118
93       CACM-1131         N         0.0753         0.4118
94       CACM-1198         N         0.0745         0.4118
95       CACM-2888         N         0.0737         0.4118
96       CACM-1191         N         0.0729         0.4118
97       CACM-1026         N         0.0722         0.4118
98       CACM-3090         N         0.0714         0.4118
99       CACM-1534         N         0.0707         0.4118
100       CACM-0911         N         0.0700         0.4118

P@5: 0.2
P@20: 0.1

******************* End of query 16 ***************************

Query ID: 17
Rank      DocID       Relevance    Precision       Recall
1       CACM-2491         N         0.0000         0.0000
2       CACM-1795         N         0.0000         0.0000
3       CACM-2748         N         0.0000         0.0000
4       CACM-2464         N         0.0000         0.0000
5       CACM-1362         N         0.0000         0.0000
6       CACM-2897         N         0.0000         0.0000
7       CACM-0048         N         0.0000         0.0000
8       CACM-1658         N         0.0000         0.0000
9       CACM-2495         R         0.1111         0.0625
10       CACM-0059         N         0.1000         0.0625
11       CACM-3080         N         0.0909         0.0625
12       CACM-1947         R         0.1667         0.1250
13       CACM-1275         N         0.1538         0.1250
14       CACM-1655         N         0.1429         0.1250
15       CACM-2527         N         0.1333         0.1250
16       CACM-2079         N         0.1250         0.1250
17       CACM-2834         N         0.1176         0.1250
18       CACM-2616         N         0.1111         0.1250
19       CACM-1231         R         0.1579         0.1875
20       CACM-0086         N         0.1500         0.1875
21       CACM-0210         N         0.1429         0.1875
22       CACM-2835         N         0.1364         0.1875
23       CACM-0084         N         0.1304         0.1875
24       CACM-1134         R         0.1667         0.2500
25       CACM-2533         N         0.1600         0.2500
26       CACM-1756         N         0.1538         0.2500
27       CACM-0797         N         0.1481         0.2500
28       CACM-1652         N         0.1429         0.2500
29       CACM-1016         N         0.1379         0.2500
30       CACM-1232         N         0.1333         0.2500
31       CACM-0195         N         0.1290         0.2500
32       CACM-2979         N         0.1250         0.2500
33       CACM-3005         N         0.1212         0.2500
34       CACM-2107         N         0.1176         0.2500
35       CACM-2904         N         0.1143         0.2500
36       CACM-3000         N         0.1111         0.2500
37       CACM-1289         N         0.1081         0.2500
38       CACM-2746         N         0.1053         0.2500
39       CACM-1676         N         0.1026         0.2500
40       CACM-3066         N         0.1000         0.2500
41       CACM-3054         N         0.0976         0.2500
42       CACM-0230         N         0.0952         0.2500
43       CACM-1064         N         0.0930         0.2500
44       CACM-1414         N         0.0909         0.2500
45       CACM-1992         N         0.0889         0.2500
46       CACM-2611         N         0.0870         0.2500
47       CACM-1331         N         0.0851         0.2500
48       CACM-1886         N         0.0833         0.2500
49       CACM-1223         R         0.1020         0.3125
50       CACM-2344         N         0.1000         0.3125
51       CACM-1187         N         0.0980         0.3125
52       CACM-1653         N         0.0962         0.3125
53       CACM-2874         N         0.0943         0.3125
54       CACM-1553         N         0.0926         0.3125
55       CACM-1542         N         0.0909         0.3125
56       CACM-2699         N         0.0893         0.3125
57       CACM-0070         N         0.0877         0.3125
58       CACM-1973         N         0.0862         0.3125
59       CACM-0035         N         0.0847         0.3125
60       CACM-0091         N         0.0833         0.3125
61       CACM-1807         R         0.0984         0.3750
62       CACM-1167         N         0.0968         0.3750
63       CACM-1366         N         0.0952         0.3750
64       CACM-2264         N         0.0938         0.3750
65       CACM-2756         N         0.0923         0.3750
66       CACM-2607         N         0.0909         0.3750
67       CACM-1719         N         0.0896         0.3750
68       CACM-2929         N         0.0882         0.3750
69       CACM-2738         N         0.0870         0.3750
70       CACM-0892         N         0.0857         0.3750
71       CACM-0241         N         0.0845         0.3750
72       CACM-0333         N         0.0833         0.3750
73       CACM-1065         N         0.0822         0.3750
74       CACM-1564         N         0.0811         0.3750
75       CACM-2253         N         0.0800         0.3750
76       CACM-3173         N         0.0789         0.3750
77       CACM-1053         N         0.0779         0.3750
78       CACM-1402         N         0.0769         0.3750
79       CACM-2106         N         0.0759         0.3750
80       CACM-0759         N         0.0750         0.3750
81       CACM-1396         N         0.0741         0.3750
82       CACM-1854         N         0.0732         0.3750
83       CACM-0320         N         0.0723         0.3750
84       CACM-1195         N         0.0714         0.3750
85       CACM-1770         N         0.0706         0.3750
86       CACM-2875         N         0.0698         0.3750
87       CACM-1834         N         0.0690         0.3750
88       CACM-0371         N         0.0682         0.3750
89       CACM-1204         N         0.0674         0.3750
90       CACM-2968         N         0.0667         0.3750
91       CACM-1392         N         0.0659         0.3750
92       CACM-0537         N         0.0652         0.3750
93       CACM-2812         N         0.0645         0.3750
94       CACM-1234         N         0.0638         0.3750
95       CACM-1196         N         0.0632         0.3750
96       CACM-2964         N         0.0625         0.3750
97       CACM-1251         N         0.0619         0.3750
98       CACM-0694         N         0.0612         0.3750
99       CACM-0066         N         0.0606         0.3750
100       CACM-1098         N         0.0600         0.3750

P@5: 0.0
P@20: 0.15

******************* End of query 17 ***************************

Query ID: 18
Rank      DocID       Relevance    Precision       Recall
1       CACM-1795         N         0.0000         0.0000
2       CACM-0249         N         0.0000         0.0000
3       CACM-2491         N         0.0000         0.0000
4       CACM-2748         N         0.0000         0.0000
5       CACM-2714         N         0.0000         0.0000
6       CACM-0082         N         0.0000         0.0000
7       CACM-2685         R         0.1429         0.0909
8       CACM-0797         N         0.1250         0.0909
9       CACM-2316         N         0.1111         0.0909
10       CACM-2495         N         0.1000         0.0909
11       CACM-1158         R         0.1818         0.1818
12       CACM-0651         N         0.1667         0.1818
13       CACM-0066         N         0.1538         0.1818
14       CACM-1289         N         0.1429         0.1818
15       CACM-0080         N         0.1333         0.1818
16       CACM-1655         N         0.1250         0.1818
17       CACM-0100         N         0.1176         0.1818
18       CACM-3075         N         0.1111         0.1818
19       CACM-1302         N         0.1053         0.1818
20       CACM-2897         N         0.1000         0.1818
21       CACM-1275         N         0.0952         0.1818
22       CACM-0230         N         0.0909         0.1818
23       CACM-1064         N         0.0870         0.1818
24       CACM-1414         N         0.0833         0.1818
25       CACM-2603         N         0.0800         0.1818
26       CACM-0048         N         0.0769         0.1818
27       CACM-1362         N         0.0741         0.1818
