Query ID: 1
Rank      DocID       Relevance    Precision       Recall
86       CACM-2486         N         0.0581         0.5000
87       CACM-1223         N         0.0575         0.5000
88       CACM-1943         N         0.0568         0.5000
89       CACM-1305         N         0.0562         0.5000
90       CACM-1111         N         0.0556         0.5000
91       CACM-2752         N         0.0549         0.5000
92       CACM-2858         N         0.0543         0.5000
93       CACM-2579         N         0.0538         0.5000
94       CACM-2477         N         0.0532         0.5000
95       CACM-1626         N         0.0526         0.5000
96       CACM-0146         N         0.0521         0.5000
97       CACM-0695         N         0.0515         0.5000
98       CACM-1570         N         0.0510         0.5000
99       CACM-2433         N         0.0505         0.5000
100       CACM-0457         N         0.0500         0.5000

P@5: 0.2
P@20: 0.15

******************* End of query 15 ***************************

Query ID: 16
Rank      DocID       Relevance    Precision       Recall
1       CACM-1461         N         0.0000         0.0000
2       CACM-3141         N         0.0000         0.0000
3       CACM-2114         R         0.3333         0.0588
4       CACM-2452         N         0.2500         0.0588
5       CACM-2629         N         0.2000         0.0588
6       CACM-1736         N         0.1667         0.0588
7       CACM-2740         N         0.1429         0.0588
8       CACM-2009         N         0.1250         0.0588
9       CACM-0409         N         0.1111         0.0588
10       CACM-3068         N         0.1000         0.0588
11       CACM-0855         N         0.0909         0.0588
12       CACM-0307         N         0.0833         0.0588
13       CACM-3043         N         0.0769         0.0588
14       CACM-2080         N         0.0714         0.0588
15       CACM-3119         N         0.0667         0.0588
16       CACM-2160         N         0.0625         0.0588
17       CACM-2378         R         0.1176         0.1176
18       CACM-1076         N         0.1111         0.1176
19       CACM-1750         N         0.1053         0.1176
20       CACM-1191         N         0.1000         0.1176
21       CACM-1136         N         0.0952         0.1176
22       CACM-0412         N         0.0909         0.1176
23       CACM-2345         N         0.0870         0.1176
24       CACM-0296         N         0.0833         0.1176
25       CACM-0394         N         0.0800         0.1176
26       CACM-0428         N         0.0769         0.1176
27       CACM-2477         N         0.0741         0.1176
28       CACM-0786         N         0.0714         0.1176
29       CACM-2688         N         0.0690         0.1176
30       CACM-2407         N         0.0667         0.1176
31       CACM-0269         N         0.0645         0.1176
32       CACM-0043         N         0.0625         0.1176
33       CACM-0225         N         0.0606         0.1176
34       CACM-0525         N         0.0588         0.1176
35       CACM-0776         N         0.0571         0.1176
36       CACM-0507         N         0.0556         0.1176
37       CACM-1462         N         0.0541         0.1176
38       CACM-2342         R         0.0789         0.1765
39       CACM-2376         R         0.1026         0.2353
40       CACM-2184         N         0.1000         0.2353
41       CACM-2574         N         0.0976         0.2353
42       CACM-2704         N         0.0952         0.2353
43       CACM-2168         N         0.0930         0.2353
44       CACM-0243         N         0.0909         0.2353
45       CACM-1755         N         0.0889         0.2353
46       CACM-2320         N         0.0870         0.2353
47       CACM-2522         N         0.0851         0.2353
48       CACM-2111         N         0.0833         0.2353
49       CACM-0107         N         0.0816         0.2353
50       CACM-1058         N         0.0800         0.2353
51       CACM-2524         N         0.0784         0.2353
52       CACM-2317         N         0.0769         0.2353
53       CACM-3114         N         0.0755         0.2353
54       CACM-3002         N         0.0741         0.2353
55       CACM-0892         N         0.0727         0.2353
56       CACM-1748         N         0.0714         0.2353
57       CACM-1032         N         0.0702         0.2353
58       CACM-1846         N         0.0690         0.2353
59       CACM-1749         R         0.0847         0.2941
60       CACM-1226         N         0.0833         0.2941
61       CACM-1753         N         0.0820         0.2941
62       CACM-1135         N         0.0806         0.2941
63       CACM-0493         N         0.0794         0.2941
64       CACM-2140         N         0.0781         0.2941
65       CACM-0822         N         0.0769         0.2941
66       CACM-0911         N         0.0758         0.2941
67       CACM-2482         N         0.0746         0.2941
68       CACM-0059         N         0.0735         0.2941
69       CACM-2379         N         0.0725         0.2941
70       CACM-2867         N         0.0714         0.2941
71       CACM-1387         N         0.0704         0.2941
72       CACM-2319         N         0.0694         0.2941
73       CACM-1026         N         0.0685         0.2941
74       CACM-1922         N         0.0676         0.2941
75       CACM-1475         N         0.0667         0.2941
76       CACM-0618         N         0.0658         0.2941
77       CACM-2174         N         0.0649         0.2941
78       CACM-1728         N         0.0641         0.2941
79       CACM-1959         N         0.0633         0.2941
80       CACM-3073         R         0.0750         0.3529
81       CACM-1950         N         0.0741         0.3529
82       CACM-0858         N         0.0732         0.3529
83       CACM-1961         N         0.0723         0.3529
84       CACM-0069         N         0.0714         0.3529
85       CACM-1514         N         0.0706         0.3529
86       CACM-1854         R         0.0814         0.4118
87       CACM-2069         N         0.0805         0.4118
88       CACM-2920         N         0.0795         0.4118
89       CACM-1199         N         0.0787         0.4118
90       CACM-1747         N         0.0778         0.4118
91       CACM-0084         N         0.0769         0.4118
92       CACM-2424         N         0.0761         0.4118
93       CACM-2138         N         0.0753         0.4118
94       CACM-2597         N         0.0745         0.4118
95       CACM-1399         N         0.0737         0.4118
96       CACM-2439         N         0.0729         0.4118
97       CACM-2372         N         0.0722         0.4118
98       CACM-2888         N         0.0714         0.4118
99       CACM-2995         N         0.0707         0.4118
100       CACM-3128         N         0.0700         0.4118

P@5: 0.2
P@20: 0.1

******************* End of query 16 ***************************

Query ID: 17
Rank      DocID       Relevance    Precision       Recall
1       CACM-2491         N         0.0000         0.0000
2       CACM-1795         N         0.0000         0.0000
3       CACM-2748         N         0.0000         0.0000
4       CACM-2464         N         0.0000         0.0000
5       CACM-2495         R         0.2000         0.0625
6       CACM-2897         N         0.1667         0.0625
7       CACM-1655         N         0.1429         0.0625
8       CACM-1362         N         0.1250         0.0625
9       CACM-0048         N         0.1111         0.0625
10       CACM-1756         N         0.1000         0.0625
11       CACM-0797         N         0.0909         0.0625
12       CACM-1947         R         0.1667         0.1250
13       CACM-1231         R         0.2308         0.1875
14       CACM-2533         N         0.2143         0.1875
15       CACM-2079         N         0.2000         0.1875
16       CACM-0195         N         0.1875         0.1875
17       CACM-1658         N         0.1765         0.1875
18       CACM-2527         N         0.1667         0.1875
19       CACM-1275         N         0.1579         0.1875
20       CACM-1289         N         0.1500         0.1875
21       CACM-3080         N         0.1429         0.1875
22       CACM-2835         N         0.1364         0.1875
23       CACM-2611         N         0.1304         0.1875
24       CACM-0230         N         0.1250         0.1875
25       CACM-1064         N         0.1200         0.1875
26       CACM-1414         N         0.1154         0.1875
27       CACM-1992         N         0.1111         0.1875
28       CACM-2834         N         0.1071         0.1875
29       CACM-0210         N         0.1034         0.1875
30       CACM-1232         N         0.1000         0.1875
31       CACM-1652         N         0.0968         0.1875
32       CACM-1187         N         0.0938         0.1875
33       CACM-2107         N         0.0909         0.1875
34       CACM-2616         N         0.0882         0.1875
35       CACM-1134         R         0.1143         0.2500
36       CACM-0035         N         0.1111         0.2500
37       CACM-0091         N         0.1081         0.2500
38       CACM-2904         N         0.1053         0.2500
39       CACM-3005         N         0.1026         0.2500
40       CACM-1016         N         0.1000         0.2500
41       CACM-1676         N         0.0976         0.2500
42       CACM-3054         N         0.0952         0.2500
43       CACM-0066         N         0.0930         0.2500
44       CACM-1223         R         0.1136         0.3125
45       CACM-0079         N         0.1111         0.3125
46       CACM-3066         N         0.1087         0.3125
47       CACM-2253         N         0.1064         0.3125
48       CACM-0333         N         0.1042         0.3125
49       CACM-1065         N         0.1020         0.3125
50       CACM-1204         N         0.1000         0.3125
51       CACM-2964         N         0.0980         0.3125
52       CACM-1973         N         0.0962         0.3125
53       CACM-1670         N         0.0943         0.3125
54       CACM-2929         N         0.0926         0.3125
55       CACM-2979         N         0.0909         0.3125
56       CACM-2746         N         0.0893         0.3125
57       CACM-1564         N         0.0877         0.3125
58       CACM-1167         N         0.0862         0.3125
59       CACM-1757         N         0.0847         0.3125
60       CACM-2586         R         0.1000         0.3750
61       CACM-1886         N         0.0984         0.3750
62       CACM-0059         N         0.0968         0.3750
63       CACM-2344         N         0.0952         0.3750
64       CACM-1402         N         0.0938         0.3750
65       CACM-0537         N         0.0923         0.3750
66       CACM-2106         N         0.0909         0.3750
67       CACM-1523         N         0.0896         0.3750
68       CACM-1331         N         0.0882         0.3750
69       CACM-3171         N         0.0870         0.3750
70       CACM-1807         R         0.1000         0.4375
71       CACM-2624         N         0.0986         0.4375
72       CACM-2133         N         0.0972         0.4375
73       CACM-3173         N         0.0959         0.4375
74       CACM-0084         N         0.0946         0.4375
75       CACM-1542         N         0.0933         0.4375
76       CACM-1162         N         0.0921         0.4375
77       CACM-0086         N         0.0909         0.4375
78       CACM-0241         N         0.0897         0.4375
79       CACM-1066         N         0.0886         0.4375
80       CACM-2836         N         0.0875         0.4375
81       CACM-2552         N         0.0864         0.4375
82       CACM-1389         N         0.0854         0.4375
83       CACM-3000         N         0.0843         0.4375
84       CACM-1852         N         0.0833         0.4375
85       CACM-2411         N         0.0824         0.4375
86       CACM-1486         N         0.0814         0.4375
87       CACM-1392         N         0.0805         0.4375
88       CACM-2557         N         0.0795         0.4375
89       CACM-1154         N         0.0787         0.4375
90       CACM-2138         N         0.0778         0.4375
91       CACM-2264         N         0.0769         0.4375
92       CACM-1553         N         0.0761         0.4375
93       CACM-1719         N         0.0753         0.4375
94       CACM-0252         N         0.0745         0.4375
95       CACM-2433         N         0.0737         0.4375
96       CACM-1195         N         0.0729         0.4375
97       CACM-2858         N         0.0722         0.4375
98       CACM-0719         N         0.0714         0.4375
99       CACM-0892         N         0.0707         0.4375
100       CACM-2812         N         0.0700         0.4375

P@5: 0.2
P@20: 0.15

******************* End of query 17 ***************************

Query ID: 18
Rank      DocID       Relevance    Precision       Recall
1       CACM-1795         N         0.0000         0.0000
2       CACM-2491         N         0.0000         0.0000
3       CACM-2748         N         0.0000         0.0000
4       CACM-0249         N         0.0000         0.0000
5       CACM-2714         N         0.0000         0.0000
6       CACM-2495         N         0.0000         0.0000
7       CACM-2685         R         0.1429         0.0909
8       CACM-0082         N         0.1250         0.0909
9       CACM-0797         N         0.1111         0.0909
10       CACM-2316         N         0.1000         0.0909
11       CACM-1655         N         0.0909         0.0909
12       CACM-3075         N         0.0833         0.0909
13       CACM-2897         N         0.0769         0.0909
14       CACM-3156         N         0.0714         0.0909
15       CACM-0100         N         0.0667         0.0909
16       CACM-2896         N         0.0625         0.0909
17       CACM-1289         N         0.0588         0.0909
18       CACM-1158         R         0.1111         0.1818
19       CACM-1302         N         0.1053         0.1818
20       CACM-2603         N         0.1000         0.1818
21       CACM-0048         N         0.0952         0.1818
22       CACM-1362         N         0.0909         0.1818
23       CACM-0230         N         0.0870         0.1818
24       CACM-1064         N         0.0833         0.1818
25       CACM-1414         N         0.0800         0.1818
26       CACM-1756         N         0.0769         0.1818
27       CACM-0066         N         0.0741         0.1818
28       CACM-0141         N         0.0714         0.1818
29       CACM-0651         N         0.0690         0.1818
30       CACM-2533         N         0.0667         0.1818
31       CACM-1275         N         0.0645         0.1818
32       CACM-2706         N         0.0625         0.1818
33       CACM-0195         N         0.0606         0.1818
34       CACM-1992         N         0.0588         0.1818
35       CACM-1310         N         0.0571         0.1818
36       CACM-1466         N         0.0556         0.1818
37       CACM-1852         N         0.0541         0.1818
38       CACM-0392         N         0.0526         0.1818
39       CACM-2814         N         0.0513         0.1818
40       CACM-2973         N         0.0500         0.1818
41       CACM-1204         N         0.0488         0.1818
42       CACM-1262         R         0.0714         0.2727
43       CACM-2266         N         0.0698         0.2727
44       CACM-1923         N         0.0682         0.2727
45       CACM-3110         N         0.0667         0.2727
46       CACM-1811         R         0.0870         0.3636
47       CACM-1366         N         0.0851         0.3636
48       CACM-1187         N         0.0833         0.3636
49       CACM-1102         N         0.0816         0.3636
50       CACM-1138         N         0.0800         0.3636
51       CACM-0763         N         0.0784         0.3636
52       CACM-2022         N         0.0769         0.3636
53       CACM-1154         N         0.0755         0.3636
54       CACM-2785         N         0.0741         0.3636
55       CACM-2705         N         0.0727         0.3636
56       CACM-1463         N         0.0714         0.3636
57       CACM-2138         N         0.0702         0.3636
58       CACM-3066         N         0.0690         0.3636
59       CACM-2107         N         0.0678         0.3636
60       CACM-0303         N         0.0667         0.3636
61       CACM-1098         N         0.0656         0.3636
62       CACM-1652         N         0.0645         0.3636
63       CACM-1142         N         0.0635         0.3636
64       CACM-2085         N         0.0625         0.3636
65       CACM-3148         N         0.0615         0.3636
66       CACM-2112         N         0.0606         0.3636
67       CACM-0628         N         0.0597         0.3636
68       CACM-1232         N         0.0588         0.3636
69       CACM-1988         N         0.0580         0.3636
70       CACM-3150         N         0.0571         0.3636
71       CACM-1703         N         0.0563         0.3636
72       CACM-2834         N         0.0556         0.3636
73       CACM-0463         N         0.0548         0.3636
74       CACM-0950         N         0.0541         0.3636
75       CACM-1163         N         0.0533         0.3636
76       CACM-1065         N         0.0526         0.3636
77       CACM-2700         N         0.0519         0.3636
78       CACM-2411         N         0.0513         0.3636
79       CACM-2723         N         0.0506         0.3636
80       CACM-1825         N         0.0500         0.3636
81       CACM-1757         N         0.0494         0.3636
82       CACM-2586         N         0.0488         0.3636
83       CACM-2182         N         0.0482         0.3636
84       CACM-2551         N         0.0476         0.3636
85       CACM-3059         N         0.0471         0.3636
86       CACM-2295         N         0.0465         0.3636
87       CACM-2782         N         0.0460         0.3636
88       CACM-0205         N         0.0455         0.3636
89       CACM-1459         N         0.0449         0.3636
90       CACM-2659         N         0.0444         0.3636
91       CACM-1670         N         0.0440         0.3636
92       CACM-0762         N         0.0435         0.3636
93       CACM-0920         N         0.0430         0.3636
94       CACM-1947         N         0.0426         0.3636
95       CACM-1548         N         0.0421         0.3636
96       CACM-1569         N         0.0417         0.3636
97       CACM-1601         N         0.0412         0.3636
98       CACM-1828         N         0.0408         0.3636
99       CACM-2895         N         0.0404         0.3636
100       CACM-2658         N         0.0400         0.3636

P@5: 0.0
P@20: 0.1

******************* End of query 18 ***************************

Query ID: 19
Rank      DocID       Relevance    Precision       Recall
1       CACM-2973         R         1.0000         0.0909
2       CACM-0141         N         0.5000         0.0909
3       CACM-0371         N         0.3333         0.0909
4       CACM-2007         N         0.2500         0.0909
5       CACM-0392         N         0.2000         0.0909
6       CACM-1302         N         0.1667         0.0909
7       CACM-2714         R         0.2857         0.1818
8       CACM-2685         N         0.2500         0.1818
9       CACM-1660         N         0.2222         0.1818
10       CACM-1952         N         0.2000         0.1818
11       CACM-1158         N         0.1818         0.1818
12       CACM-1262         N         0.1667         0.1818
13       CACM-1342         N         0.1538         0.1818
14       CACM-2325         N         0.1429         0.1818
15       CACM-2896         N         0.1333         0.1818
16       CACM-3075         R         0.1875         0.2727
17       CACM-2884         N         0.1765         0.2727
18       CACM-2182         N         0.1667         0.2727
19       CACM-0270         N         0.1579         0.2727
20       CACM-0804         N         0.1500         0.2727
21       CACM-2700         N         0.1429         0.2727
22       CACM-2266         R         0.1818         0.3636
23       CACM-1374         N         0.1739         0.3636
24       CACM-1796         N         0.1667         0.3636
25       CACM-2226         N         0.1600         0.3636
26       CACM-1795         N         0.1538         0.3636
27       CACM-3156         R         0.1852         0.4545
28       CACM-1601         R         0.2143         0.5455
29       CACM-2417         N         0.2069         0.5455
30       CACM-1551         N         0.2000         0.5455
31       CACM-3166         N         0.1935         0.5455
32       CACM-2725         N         0.1875         0.5455
33       CACM-2830         N         0.1818         0.5455
34       CACM-2557         N         0.1765         0.5455
35       CACM-0950         N         0.1714         0.5455
36       CACM-2950         N         0.1667         0.5455
37       CACM-1953         N         0.1622         0.5455
38       CACM-2785         N         0.1579         0.5455
39       CACM-1851         N         0.1538         0.5455
40       CACM-1658         N         0.1500         0.5455
41       CACM-1873         N         0.1463         0.5455
42       CACM-2863         N         0.1429         0.5455
43       CACM-3006         N         0.1395         0.5455
44       CACM-2902         N         0.1364         0.5455
45       CACM-1828         N         0.1333         0.5455
46       CACM-1468         N         0.1304         0.5455
47       CACM-2903         N         0.1277         0.5455
48       CACM-2895         N         0.1250         0.5455
49       CACM-2273         N         0.1224         0.5455
50       CACM-2283         N         0.1200         0.5455
51       CACM-2505         N         0.1176         0.5455
52       CACM-2146         N         0.1154         0.5455
53       CACM-3061         N         0.1132         0.5455
54       CACM-2025         N         0.1111         0.5455
55       CACM-3059         N         0.1091         0.5455
56       CACM-1924         N         0.1071         0.5455
57       CACM-2819         N         0.1053         0.5455
58       CACM-1569         N         0.1034         0.5455
59       CACM-2222         N         0.1017         0.5455
60       CACM-2272         N         0.1000         0.5455
61       CACM-2362         N         0.0984         0.5455
62       CACM-2942         N         0.0968         0.5455
63       CACM-2767         N         0.0952         0.5455
64       CACM-2426         N         0.0938         0.5455
65       CACM-2570         N         0.0923         0.5455
66       CACM-2342         N         0.0909         0.5455
67       CACM-2936         N         0.0896         0.5455
68       CACM-2627         N         0.0882         0.5455
69       CACM-2630         N         0.0870         0.5455
70       CACM-2865         N         0.0857         0.5455
71       CACM-1529         N         0.0845         0.5455
72       CACM-2490         N         0.0833         0.5455
73       CACM-2401         N         0.0822         0.5455
74       CACM-3073         N         0.0811         0.5455
75       CACM-2838         N         0.0800         0.5455
76       CACM-2289         N         0.0789         0.5455
77       CACM-1392         N         0.0779         0.5455
78       CACM-2647         N         0.0769         0.5455
79       CACM-2997         N         0.0759         0.5455
80       CACM-2674         N         0.0750         0.5455
81       CACM-2679         N         0.0741         0.5455
82       CACM-2267         N         0.0732         0.5455
83       CACM-2080         N         0.0723         0.5455
84       CACM-2433         N         0.0714         0.5455
85       CACM-2236         N         0.0706         0.5455
86       CACM-2904         N         0.0698         0.5455
87       CACM-2520         N         0.0690         0.5455
88       CACM-3044         N         0.0682         0.5455
89       CACM-2175         N         0.0674         0.5455
90       CACM-3151         N         0.0667         0.5455
91       CACM-1373         N         0.0659         0.5455
92       CACM-2195         N         0.0652         0.5455
93       CACM-1122         N         0.0645         0.5455
94       CACM-2158         N         0.0638         0.5455
95       CACM-2263         N         0.0632         0.5455
96       CACM-1846         N         0.0625         0.5455
97       CACM-2691         N         0.0619         0.5455
98       CACM-3187         N         0.0612         0.5455
99       CACM-2851         N         0.0606         0.5455
100       CACM-2692         N         0.0600         0.5455

P@5: 0.2
P@20: 0.15

******************* End of query 19 ***************************

Query ID: 20
Rank      DocID       Relevance    Precision       Recall
1       CACM-1963         N         0.0000         0.0000
2       CACM-2199         N         0.0000         0.0000
3       CACM-2506         N         0.0000         0.0000
4       CACM-2172         N         0.0000         0.0000
5       CACM-2630         N         0.0000         0.0000
6       CACM-2442         N         0.0000         0.0000
7       CACM-2290         N         0.0000         0.0000
8       CACM-2934         N         0.0000         0.0000
9       CACM-1047         N         0.0000         0.0000
10       CACM-2335         N         0.0000         0.0000
11       CACM-0749         N         0.0000         0.0000
12       CACM-1481         N         0.0000         0.0000
13       CACM-2430         N         0.0000         0.0000
14       CACM-2461         N         0.0000         0.0000
15       CACM-2490         N         0.0000         0.0000
16       CACM-0315         N         0.0000         0.0000
17       CACM-0955         N         0.0000         0.0000
18       CACM-1660         N         0.0000         0.0000
19       CACM-1952         N         0.0000         0.0000
20       CACM-2752         N         0.0000         0.0000
21       CACM-2133         N         0.0000         0.0000
22       CACM-2758         N         0.0000         0.0000
23       CACM-0349         N         0.0000         0.0000
24       CACM-0371         N         0.0000         0.0000
25       CACM-0635         N         0.0000         0.0000
26       CACM-0777         N         0.0000         0.0000
27       CACM-0936         N         0.0000         0.0000
28       CACM-0956         N         0.0000         0.0000
29       CACM-2778         N         0.0000         0.0000
30       CACM-1796         N         0.0000         0.0000
31       CACM-2368         N         0.0000         0.0000
32       CACM-3139         N         0.0000         0.0000
33       CACM-2007         N         0.0000         0.0000
34       CACM-1707         N         0.0000         0.0000
35       CACM-0256         N         0.0000         0.0000
36       CACM-0285         N         0.0000         0.0000
37       CACM-0301         N         0.0000         0.0000
38       CACM-0511         N         0.0000         0.0000
39       CACM-0896         N         0.0000         0.0000
40       CACM-1151         N         0.0000         0.0000
41       CACM-2695         R         0.0244         0.3333
42       CACM-2790         N         0.0238         0.3333
43       CACM-1876         N         0.0233         0.3333
44       CACM-0496         N         0.0227         0.3333
45       CACM-0660         N         0.0222         0.3333
46       CACM-2805         N         0.0217         0.3333
47       CACM-2405         N         0.0213         0.3333
48       CACM-2986         R         0.0417         0.6667
49       CACM-1983         N         0.0408         0.6667
50       CACM-2161         N         0.0400         0.6667
51       CACM-2769         N         0.0392         0.6667
52       CACM-2134         N         0.0385         0.6667
53       CACM-2780         N         0.0377         0.6667
54       CACM-3152         N         0.0370         0.6667
55       CACM-0751         N         0.0364         0.6667
56       CACM-2177         N         0.0357         0.6667
57       CACM-1342         N         0.0351         0.6667
58       CACM-0661         N         0.0345         0.6667
59       CACM-3115         N         0.0339         0.6667
60       CACM-2226         N         0.0333         0.6667
61       CACM-2830         N         0.0328         0.6667
62       CACM-2052         N         0.0323         0.6667
63       CACM-1961         N         0.0317         0.6667
64       CACM-2884         N         0.0312         0.6667
65       CACM-2325         N         0.0308         0.6667
66       CACM-0270         N         0.0303         0.6667
67       CACM-0804         N         0.0299         0.6667
68       CACM-1822         N         0.0294         0.6667
69       CACM-0070         N         0.0290         0.6667
70       CACM-3176         N         0.0286         0.6667
71       CACM-2806         N         0.0282         0.6667
72       CACM-2289         N         0.0278         0.6667
73       CACM-1374         N         0.0274         0.6667
74       CACM-2273         N         0.0270         0.6667
75       CACM-2824         N         0.0267         0.6667
76       CACM-2763         N         0.0263         0.6667
77       CACM-2863         N         0.0260         0.6667
78       CACM-2950         N         0.0256         0.6667
79       CACM-1791         N         0.0253         0.6667
80       CACM-2281         N         0.0250         0.6667
81       CACM-0828         N         0.0247         0.6667
82       CACM-3156         N         0.0244         0.6667
83       CACM-1847         N         0.0241         0.6667
84       CACM-2081         N         0.0238         0.6667
85       CACM-0494         N         0.0235         0.6667
86       CACM-2284         N         0.0233         0.6667
87       CACM-2417         N         0.0230         0.6667
88       CACM-2484         N         0.0227         0.6667
89       CACM-1551         N         0.0225         0.6667
90       CACM-3166         N         0.0222         0.6667
91       CACM-2627         N         0.0220         0.6667
92       CACM-2619         N         0.0217         0.6667
93       CACM-2725         N         0.0215         0.6667
94       CACM-1924         N         0.0213         0.6667
95       CACM-2903         N         0.0211         0.6667
96       CACM-1787         N         0.0208         0.6667
97       CACM-1501         N         0.0206         0.6667
98       CACM-2819         N         0.0204         0.6667
99       CACM-1116         N         0.0202         0.6667
100       CACM-2902         N         0.0200         0.6667

P@5: 0.0
P@20: 0.0

******************* End of query 20 ***************************

Query ID: 21
Rank      DocID       Relevance    Precision       Recall
1       CACM-2337         N         0.0000         0.0000
2       CACM-1659         N         0.0000         0.0000
3       CACM-2932         R         0.3333         0.0909
4       CACM-0371         N         0.2500         0.0909
5       CACM-2325         N         0.2000         0.0909
6       CACM-3007         N         0.1667         0.0909
7       CACM-2743         N         0.1429         0.0909
8       CACM-3086         N         0.1250         0.0909
9       CACM-2927         N         0.1111         0.0909
10       CACM-2997         N         0.1000         0.0909
11       CACM-0895         N         0.0909         0.0909
12       CACM-2007         N         0.0833         0.0909
13       CACM-0164         N         0.0769         0.0909
14       CACM-2950         N         0.0714         0.0909
15       CACM-0267         N         0.0667         0.0909
16       CACM-2226         N         0.0625         0.0909
17       CACM-1660         N         0.0588         0.0909
18       CACM-1952         N         0.0556         0.0909
19       CACM-2837         N         0.0526         0.0909
20       CACM-0117         N         0.0500         0.0909
21       CACM-1658         N         0.0476         0.0909
22       CACM-1342         N         0.0455         0.0909
23       CACM-3131         N         0.0435         0.0909
24       CACM-2417         N         0.0417         0.0909
25       CACM-2884         N         0.0400         0.0909
26       CACM-3166         N         0.0385         0.0909
27       CACM-2454         N         0.0370         0.0909
28       CACM-2508         N         0.0357         0.0909
29       CACM-0270         N         0.0345         0.0909
30       CACM-0804         N         0.0333         0.0909
31       CACM-2936         N         0.0323         0.0909
32       CACM-2903         N         0.0312         0.0909
33       CACM-1969         N         0.0303         0.0909
34       CACM-1374         N         0.0294         0.0909
35       CACM-1796         N         0.0286         0.0909
36       CACM-1551         N         0.0278         0.0909
37       CACM-3006         N         0.0270         0.0909
38       CACM-2679         N         0.0263         0.0909
39       CACM-1619         N         0.0256         0.0909
40       CACM-2706         N         0.0250         0.0909
41       CACM-2504         N         0.0244         0.0909
42       CACM-0149         N         0.0238         0.0909
43       CACM-2645         N         0.0233         0.0909
44       CACM-2505         N         0.0227         0.0909
45       CACM-1309         N         0.0222         0.0909
46       CACM-2283         N         0.0217         0.0909
47       CACM-2863         N         0.0213         0.0909
48       CACM-2725         N         0.0208         0.0909
49       CACM-2830         N         0.0204         0.0909
50       CACM-1465         N         0.0200         0.0909
51       CACM-2272         N         0.0196         0.0909
52       CACM-1953         N         0.0192         0.0909
53       CACM-2953         N         0.0189         0.0909
54       CACM-3162         N         0.0185         0.0909
55       CACM-2146         N         0.0182         0.0909
56       CACM-2892         N         0.0179         0.0909
57       CACM-2784         N         0.0175         0.0909
58       CACM-1851         N         0.0172         0.0909
59       CACM-2902         N         0.0169         0.0909
60       CACM-2273         N         0.0167         0.0909
61       CACM-3151         N         0.0164         0.0909
62       CACM-2457         N         0.0161         0.0909
63       CACM-2702         R         0.0317         0.1818
64       CACM-3055         N         0.0312         0.1818
65       CACM-1873         N         0.0308         0.1818
66       CACM-2110         N         0.0303         0.1818
67       CACM-2938         N         0.0299         0.1818
68       CACM-2236         N         0.0294         0.1818
69       CACM-2828         N         0.0290         0.1818
70       CACM-1899         N         0.0286         0.1818
71       CACM-2365         N         0.0282         0.1818
72       CACM-2490         R         0.0417         0.2727
73       CACM-2426         N         0.0411         0.2727
74       CACM-1392         N         0.0405         0.2727
75       CACM-2819         N         0.0400         0.2727
76       CACM-2126         N         0.0395         0.2727
77       CACM-0409         N         0.0390         0.2727
78       CACM-2627         N         0.0385         0.2727
79       CACM-1947         N         0.0380         0.2727
80       CACM-1924         N         0.0375         0.2727
81       CACM-1529         N         0.0370         0.2727
82       CACM-3070         N         0.0366         0.2727
83       CACM-2251         N         0.0361         0.2727
84       CACM-3018         R         0.0476         0.3636
85       CACM-3061         N         0.0471         0.3636
86       CACM-2767         N         0.0465         0.3636
87       CACM-3163         N         0.0460         0.3636
88       CACM-2630         N         0.0455         0.3636
89       CACM-2025         N         0.0449         0.3636
90       CACM-2216         N         0.0444         0.3636
91       CACM-2389         N         0.0440         0.3636
92       CACM-2267         N         0.0435         0.3636
93       CACM-2520         N         0.0430         0.3636
94       CACM-1708         N         0.0426         0.3636
95       CACM-2968         N         0.0421         0.3636
96       CACM-3064         N         0.0417         0.3636
97       CACM-1957         N         0.0412         0.3636
98       CACM-2222         N         0.0408         0.3636
99       CACM-2362         N         0.0404         0.3636
100       CACM-2942         N         0.0400         0.3636

P@5: 0.2
P@20: 0.05

******************* End of query 21 ***************************

Query ID: 22
Rank      DocID       Relevance    Precision       Recall
1       CACM-1621         N         0.0000         0.0000
2       CACM-2473         R         0.5000         0.0588
3       CACM-2384         R         0.6667         0.1176
4       CACM-2441         R         0.7500         0.1765
5       CACM-0371         N         0.6000         0.1765
6       CACM-2638         R         0.6667         0.2353
7       CACM-0087         N         0.5714         0.2353
8       CACM-0266         N         0.5000         0.2353
9       CACM-2913         N         0.4444         0.2353
10       CACM-2564         R         0.5000         0.2941
11       CACM-2637         R         0.5455         0.3529
12       CACM-1551         N         0.5000         0.3529
13       CACM-3028         N         0.4615         0.3529
14       CACM-0526         N         0.4286         0.3529
15       CACM-1563         N         0.4000         0.3529
16       CACM-2924         N         0.3750         0.3529
17       CACM-2367         N         0.3529         0.3529
18       CACM-1771         N         0.3333         0.3529
19       CACM-2325         N         0.3158         0.3529
20       CACM-2485         N         0.3000         0.3529
21       CACM-1931         N         0.2857         0.3529
22       CACM-2675         N         0.2727         0.3529
23       CACM-0794         N         0.2609         0.3529
24       CACM-2674         N         0.2500         0.3529
25       CACM-0171         N         0.2400         0.3529
26       CACM-1659         N         0.2308         0.3529
27       CACM-2337         N         0.2222         0.3529
28       CACM-0236         N         0.2143         0.3529
