Query ID: 1
Rank      DocID       Relevance    Precision       Recall
83       CACM-1276         N         0.0482         0.3636
84       CACM-2426         N         0.0476         0.3636
85       CACM-2772         N         0.0471         0.3636
86       CACM-3038         N         0.0465         0.3636
87       CACM-2822         N         0.0460         0.3636
88       CACM-0860         N         0.0455         0.3636
89       CACM-2800         N         0.0449         0.3636
90       CACM-1564         N         0.0444         0.3636
91       CACM-1613         N         0.0440         0.3636
92       CACM-0154         N         0.0435         0.3636
93       CACM-0162         N         0.0430         0.3636
94       CACM-0311         N         0.0426         0.3636
95       CACM-0490         N         0.0421         0.3636
96       CACM-0528         N         0.0417         0.3636
97       CACM-0599         N         0.0412         0.3636
98       CACM-0820         N         0.0408         0.3636
99       CACM-0984         N         0.0404         0.3636
100       CACM-1103         N         0.0400         0.3636

P@5: 0.2
P@20: 0.15

******************* End of query 13 ***************************

Query ID: 14
Rank      DocID       Relevance    Precision       Recall
1       CACM-1724         R         1.0000         0.0227
2       CACM-2348         R         1.0000         0.0455
3       CACM-0059         N         0.6667         0.0455
4       CACM-2976         N         0.5000         0.0455
5       CACM-1566         N         0.4000         0.0455
6       CACM-0086         N         0.3333         0.0455
7       CACM-0084         N         0.2857         0.0455
8       CACM-2875         N         0.2500         0.0455
9       CACM-2964         N         0.2222         0.0455
10       CACM-1196         N         0.2000         0.0455
11       CACM-1795         N         0.1818         0.0455
12       CACM-0070         N         0.1667         0.0455
13       CACM-0622         N         0.1538         0.0455
14       CACM-3011         N         0.1429         0.0455
15       CACM-1111         N         0.1333         0.0455
16       CACM-1030         N         0.1250         0.0455
17       CACM-2227         N         0.1176         0.0455
18       CACM-2291         N         0.1111         0.0455
19       CACM-1999         N         0.1053         0.0455
20       CACM-1961         N         0.1000         0.0455
21       CACM-0862         N         0.0952         0.0455
22       CACM-0039         N         0.0909         0.0455
23       CACM-2882         N         0.0870         0.0455
24       CACM-1694         N         0.0833         0.0455
25       CACM-3087         N         0.0800         0.0455
26       CACM-1473         N         0.0769         0.0455
27       CACM-0132         N         0.0741         0.0455
28       CACM-2563         R         0.1071         0.0682
29       CACM-1395         N         0.1034         0.0682
30       CACM-1932         N         0.1000         0.0682
31       CACM-2752         N         0.0968         0.0682
32       CACM-1632         N         0.0938         0.0682
33       CACM-0717         N         0.0909         0.0682
34       CACM-2827         N         0.0882         0.0682
35       CACM-2181         N         0.0857         0.0682
36       CACM-3036         N         0.0833         0.0682
37       CACM-2772         N         0.0811         0.0682
38       CACM-2876         N         0.0789         0.0682
39       CACM-0851         N         0.0769         0.0682
40       CACM-1031         N         0.0750         0.0682
41       CACM-3169         N         0.0732         0.0682
42       CACM-0662         N         0.0714         0.0682
43       CACM-0701         N         0.0698         0.0682
44       CACM-0853         N         0.0682         0.0682
45       CACM-0630         N         0.0667         0.0682
46       CACM-1708         N         0.0652         0.0682
47       CACM-0307         N         0.0638         0.0682
48       CACM-1173         N         0.0625         0.0682
49       CACM-2864         N         0.0612         0.0682
50       CACM-2326         N         0.0600         0.0682
51       CACM-2805         N         0.0588         0.0682
52       CACM-2397         R         0.0769         0.0909
53       CACM-2738         N         0.0755         0.0909
54       CACM-2889         N         0.0741         0.0909
55       CACM-1383         N         0.0727         0.0909
56       CACM-1511         N         0.0714         0.0909
57       CACM-1267         N         0.0702         0.0909
58       CACM-1650         N         0.0690         0.0909
59       CACM-1879         N         0.0678         0.0909
60       CACM-1191         N         0.0667         0.0909
61       CACM-1182         N         0.0656         0.0909
62       CACM-1997         R         0.0806         0.1136
63       CACM-2017         R         0.0952         0.1364
64       CACM-1886         N         0.0938         0.1364
65       CACM-0447         N         0.0923         0.1364
66       CACM-2778         N         0.0909         0.1364
67       CACM-1098         N         0.0896         0.1364
68       CACM-1505         N         0.0882         0.1364
69       CACM-2819         N         0.0870         0.1364
70       CACM-1325         N         0.0857         0.1364
71       CACM-1536         N         0.0845         0.1364
72       CACM-2632         N         0.0833         0.1364
73       CACM-0860         N         0.0822         0.1364
74       CACM-2679         R         0.0946         0.1591
75       CACM-2031         N         0.0933         0.1591
76       CACM-3038         N         0.0921         0.1591
77       CACM-1484         N         0.0909         0.1591
78       CACM-1834         N         0.0897         0.1591
79       CACM-1326         N         0.0886         0.1591
80       CACM-3090         N         0.0875         0.1591
81       CACM-1444         N         0.0864         0.1591
82       CACM-3000         N         0.0854         0.1591
83       CACM-2311         N         0.0843         0.1591
84       CACM-2914         N         0.0833         0.1591
85       CACM-2817         N         0.0824         0.1591
86       CACM-0089         N         0.0814         0.1591
87       CACM-0677         N         0.0805         0.1591
88       CACM-1629         N         0.0795         0.1591
89       CACM-0495         N         0.0787         0.1591
90       CACM-2129         N         0.0778         0.1591
91       CACM-2885         N         0.0769         0.1591
92       CACM-2174         N         0.0761         0.1591
93       CACM-1627         N         0.0753         0.1591
94       CACM-3086         N         0.0745         0.1591
95       CACM-1892         N         0.0737         0.1591
96       CACM-3050         N         0.0729         0.1591
97       CACM-2856         N         0.0722         0.1591
98       CACM-0276         N         0.0714         0.1591
99       CACM-1135         N         0.0707         0.1591
100       CACM-1230         N         0.0700         0.1591

P@5: 0.4
P@20: 0.1

******************* End of query 14 ***************************

Query ID: 15
Rank      DocID       Relevance    Precision       Recall
1       CACM-0059         N         0.0000         0.0000
2       CACM-0086         N         0.0000         0.0000
3       CACM-0084         N         0.0000         0.0000
4       CACM-2874         N         0.0000         0.0000
5       CACM-1755         N         0.0000         0.0000
6       CACM-1961         N         0.0000         0.0000
7       CACM-2827         N         0.0000         0.0000
8       CACM-0070         N         0.0000         0.0000
9       CACM-2875         N         0.0000         0.0000
10       CACM-1750         N         0.0000         0.0000
11       CACM-2685         R         0.0909         0.1000
12       CACM-1111         N         0.0833         0.1000
13       CACM-1570         N         0.0769         0.1000
14       CACM-3118         N         0.0714         0.1000
15       CACM-1196         N         0.0667         0.1000
16       CACM-2227         N         0.0625         0.1000
17       CACM-0089         N         0.0588         0.1000
18       CACM-0717         N         0.0556         0.1000
19       CACM-2291         N         0.0526         0.1000
20       CACM-1628         N         0.0500         0.1000
21       CACM-2800         N         0.0476         0.1000
22       CACM-1183         N         0.0455         0.1000
23       CACM-2486         N         0.0435         0.1000
24       CACM-2738         N         0.0417         0.1000
25       CACM-1267         N         0.0400         0.1000
26       CACM-1098         N         0.0385         0.1000
27       CACM-1305         N         0.0370         0.1000
28       CACM-0759         N         0.0357         0.1000
29       CACM-3029         N         0.0345         0.1000
30       CACM-2457         N         0.0333         0.1000
31       CACM-2940         N         0.0323         0.1000
32       CACM-1694         N         0.0312         0.1000
33       CACM-1553         N         0.0303         0.1000
34       CACM-1366         N         0.0294         0.1000
35       CACM-0676         N         0.0286         0.1000
36       CACM-1031         N         0.0278         0.1000
37       CACM-2752         N         0.0270         0.1000
38       CACM-2304         N         0.0263         0.1000
39       CACM-3199         N         0.0256         0.1000
40       CACM-0851         N         0.0250         0.1000
41       CACM-3160         N         0.0244         0.1000
42       CACM-1809         N         0.0238         0.1000
43       CACM-3086         N         0.0233         0.1000
44       CACM-1834         N         0.0227         0.1000
45       CACM-1198         N         0.0222         0.1000
46       CACM-1533         N         0.0217         0.1000
47       CACM-0658         N         0.0213         0.1000
48       CACM-0396         N         0.0208         0.1000
49       CACM-0820         N         0.0204         0.1000
50       CACM-1396         N         0.0200         0.1000
51       CACM-3090         N         0.0196         0.1000
52       CACM-2326         N         0.0192         0.1000
53       CACM-1173         N         0.0189         0.1000
54       CACM-1395         N         0.0185         0.1000
55       CACM-1001         N         0.0182         0.1000
56       CACM-3000         N         0.0179         0.1000
57       CACM-0655         N         0.0175         0.1000
58       CACM-0146         N         0.0172         0.1000
59       CACM-2455         N         0.0169         0.1000
60       CACM-2632         N         0.0167         0.1000
61       CACM-2709         N         0.0164         0.1000
62       CACM-2926         N         0.0161         0.1000
63       CACM-1632         N         0.0159         0.1000
64       CACM-0248         N         0.0156         0.1000
65       CACM-0008         N         0.0154         0.1000
66       CACM-0077         N         0.0152         0.1000
67       CACM-2178         N         0.0149         0.1000
68       CACM-1435         N         0.0147         0.1000
69       CACM-1724         N         0.0145         0.1000
70       CACM-2623         N         0.0143         0.1000
71       CACM-0307         N         0.0141         0.1000
72       CACM-0278         N         0.0139         0.1000
73       CACM-1653         N         0.0137         0.1000
74       CACM-1536         N         0.0135         0.1000
75       CACM-2889         N         0.0133         0.1000
76       CACM-1552         N         0.0132         0.1000
77       CACM-1643         N         0.0130         0.1000
78       CACM-2772         N         0.0128         0.1000
79       CACM-1629         N         0.0127         0.1000
80       CACM-1358         N         0.0125         0.1000
81       CACM-0276         N         0.0123         0.1000
82       CACM-1658         N         0.0122         0.1000
83       CACM-2229         N         0.0120         0.1000
84       CACM-1879         N         0.0119         0.1000
85       CACM-1135         N         0.0118         0.1000
86       CACM-2129         N         0.0116         0.1000
87       CACM-0963         N         0.0115         0.1000
88       CACM-0644         N         0.0114         0.1000
89       CACM-0776         N         0.0112         0.1000
90       CACM-3198         N         0.0111         0.1000
91       CACM-1915         N         0.0110         0.1000
92       CACM-2174         N         0.0109         0.1000
93       CACM-0630         N         0.0108         0.1000
94       CACM-2805         N         0.0106         0.1000
95       CACM-0116         N         0.0105         0.1000
96       CACM-2325         N         0.0104         0.1000
97       CACM-0695         N         0.0103         0.1000
98       CACM-1427         N         0.0102         0.1000
99       CACM-3070         N         0.0101         0.1000
100       CACM-2525         N         0.0100         0.1000

P@5: 0.0
P@20: 0.05

******************* End of query 15 ***************************

Query ID: 16
Rank      DocID       Relevance    Precision       Recall
1       CACM-2452         N         0.0000         0.0000
2       CACM-2114         R         0.5000         0.0588
3       CACM-0059         N         0.3333         0.0588
4       CACM-0855         N         0.2500         0.0588
5       CACM-0084         N         0.2000         0.0588
6       CACM-2160         N         0.1667         0.0588
7       CACM-0086         N         0.1429         0.0588
8       CACM-1387         N         0.1250         0.0588
9       CACM-1032         N         0.1111         0.0588
10       CACM-0892         N         0.1000         0.0588
11       CACM-3141         N         0.0909         0.0588
12       CACM-1461         N         0.0833         0.0588
13       CACM-1196         N         0.0769         0.0588
14       CACM-1736         N         0.0714         0.0588
15       CACM-0822         N         0.0667         0.0588
16       CACM-0269         N         0.0625         0.0588
17       CACM-2741         N         0.0588         0.0588
18       CACM-3002         N         0.0556         0.0588
19       CACM-3114         N         0.0526         0.0588
20       CACM-3183         N         0.0500         0.0588
21       CACM-1341         N         0.0476         0.0588
22       CACM-0493         N         0.0455         0.0588
23       CACM-0409         N         0.0435         0.0588
24       CACM-2524         N         0.0417         0.0588
25       CACM-2140         N         0.0400         0.0588
26       CACM-2184         N         0.0385         0.0588
27       CACM-0307         N         0.0370         0.0588
28       CACM-2345         N         0.0357         0.0588
29       CACM-2629         N         0.0345         0.0588
30       CACM-1959         N         0.0333         0.0588
31       CACM-0652         N         0.0323         0.0588
32       CACM-1514         N         0.0312         0.0588
33       CACM-1961         N         0.0303         0.0588
34       CACM-2995         N         0.0294         0.0588
35       CACM-1570         N         0.0286         0.0588
36       CACM-3148         R         0.0556         0.1176
37       CACM-2168         N         0.0541         0.1176
38       CACM-2479         N         0.0526         0.1176
39       CACM-0776         N         0.0513         0.1176
40       CACM-3160         N         0.0500         0.1176
41       CACM-2317         N         0.0488         0.1176
42       CACM-2522         N         0.0476         0.1176
43       CACM-1358         N         0.0465         0.1176
44       CACM-2407         N         0.0455         0.1176
45       CACM-1131         N         0.0444         0.1176
46       CACM-2888         N         0.0435         0.1176
47       CACM-2111         N         0.0426         0.1176
48       CACM-1191         N         0.0417         0.1176
49       CACM-1199         N         0.0408         0.1176
50       CACM-3090         N         0.0400         0.1176
51       CACM-0911         N         0.0392         0.1176
52       CACM-2525         N         0.0385         0.1176
53       CACM-2311         N         0.0377         0.1176
54       CACM-0651         N         0.0370         0.1176
55       CACM-1750         N         0.0364         0.1176
56       CACM-0858         N         0.0357         0.1176
57       CACM-1928         N         0.0351         0.1176
58       CACM-2270         N         0.0345         0.1176
59       CACM-2688         N         0.0339         0.1176
60       CACM-2236         N         0.0333         0.1176
61       CACM-1164         N         0.0328         0.1176
62       CACM-1267         N         0.0323         0.1176
63       CACM-1195         N         0.0317         0.1176
64       CACM-2738         N         0.0312         0.1176
65       CACM-1748         N         0.0308         0.1176
66       CACM-0371         N         0.0303         0.1176
67       CACM-2198         N         0.0299         0.1176
68       CACM-2819         N         0.0294         0.1176
69       CACM-1226         N         0.0290         0.1176
70       CACM-2988         N         0.0286         0.1176
71       CACM-0730         N         0.0282         0.1176
72       CACM-2990         N         0.0278         0.1176
73       CACM-3119         N         0.0274         0.1176
74       CACM-1116         N         0.0270         0.1176
75       CACM-0643         N         0.0267         0.1176
76       CACM-2985         N         0.0263         0.1176
77       CACM-2358         N         0.0260         0.1176
78       CACM-1135         N         0.0256         0.1176
79       CACM-0854         N         0.0253         0.1176
80       CACM-3070         N         0.0250         0.1176
81       CACM-3150         N         0.0247         0.1176
82       CACM-1785         N         0.0244         0.1176
83       CACM-1719         N         0.0241         0.1176
84       CACM-0492         N         0.0238         0.1176
85       CACM-3168         N         0.0235         0.1176
86       CACM-2163         N         0.0233         0.1176
87       CACM-2174         N         0.0230         0.1176
88       CACM-2138         N         0.0227         0.1176
89       CACM-0849         N         0.0225         0.1176
90       CACM-0236         N         0.0222         0.1176
91       CACM-0605         N         0.0220         0.1176
92       CACM-2032         N         0.0217         0.1176
93       CACM-2165         N         0.0215         0.1176
94       CACM-2882         N         0.0213         0.1176
95       CACM-0507         N         0.0211         0.1176
96       CACM-2979         N         0.0208         0.1176
97       CACM-2572         N         0.0206         0.1176
98       CACM-2867         N         0.0204         0.1176
99       CACM-2080         N         0.0202         0.1176
100       CACM-3188         N         0.0200         0.1176

P@5: 0.2
P@20: 0.05

******************* End of query 16 ***************************

Query ID: 17
Rank      DocID       Relevance    Precision       Recall
1       CACM-2491         N         0.0000         0.0000
2       CACM-2748         N         0.0000         0.0000
3       CACM-1795         N         0.0000         0.0000
4       CACM-1362         N         0.0000         0.0000
5       CACM-0048         N         0.0000         0.0000
6       CACM-0059         N         0.0000         0.0000
7       CACM-1275         N         0.0000         0.0000
8       CACM-1655         N         0.0000         0.0000
9       CACM-2527         N         0.0000         0.0000
10       CACM-2079         N         0.0000         0.0000
11       CACM-2834         N         0.0000         0.0000
12       CACM-0086         N         0.0000         0.0000
13       CACM-2897         N         0.0000         0.0000
14       CACM-0210         N         0.0000         0.0000
15       CACM-0084         N         0.0000         0.0000
16       CACM-2533         N         0.0000         0.0000
17       CACM-1756         N         0.0000         0.0000
18       CACM-0797         N         0.0000         0.0000
19       CACM-1652         N         0.0000         0.0000
20       CACM-1016         N         0.0000         0.0000
21       CACM-1232         N         0.0000         0.0000
22       CACM-0195         N         0.0000         0.0000
23       CACM-2979         N         0.0000         0.0000
24       CACM-3005         N         0.0000         0.0000
25       CACM-2107         N         0.0000         0.0000
26       CACM-3000         N         0.0000         0.0000
27       CACM-1289         N         0.0000         0.0000
28       CACM-2746         N         0.0000         0.0000
29       CACM-3066         N         0.0000         0.0000
30       CACM-0230         N         0.0000         0.0000
31       CACM-1064         N         0.0000         0.0000
32       CACM-1414         N         0.0000         0.0000
33       CACM-1992         N         0.0000         0.0000
34       CACM-3080         N         0.0000         0.0000
35       CACM-1658         N         0.0000         0.0000
36       CACM-1331         N         0.0000         0.0000
37       CACM-1947         R         0.0270         0.0625
38       CACM-1187         N         0.0263         0.0625
39       CACM-1653         N         0.0256         0.0625
40       CACM-2874         N         0.0250         0.0625
41       CACM-1553         N         0.0244         0.0625
42       CACM-1542         N         0.0238         0.0625
43       CACM-0070         N         0.0233         0.0625
44       CACM-1973         N         0.0227         0.0625
45       CACM-0035         N         0.0222         0.0625
46       CACM-0091         N         0.0217         0.0625
47       CACM-2495         R         0.0426         0.1250
48       CACM-1167         N         0.0417         0.1250
49       CACM-1366         N         0.0408         0.1250
50       CACM-2264         N         0.0400         0.1250
51       CACM-2756         N         0.0392         0.1250
52       CACM-2607         N         0.0385         0.1250
53       CACM-2738         N         0.0377         0.1250
54       CACM-0892         N         0.0370         0.1250
55       CACM-0241         N         0.0364         0.1250
56       CACM-0333         N         0.0357         0.1250
57       CACM-1065         N         0.0351         0.1250
58       CACM-3173         N         0.0345         0.1250
59       CACM-1053         N         0.0339         0.1250
60       CACM-2106         N         0.0333         0.1250
61       CACM-1134         R         0.0492         0.1875
62       CACM-0759         N         0.0484         0.1875
63       CACM-1396         N         0.0476         0.1875
64       CACM-1886         N         0.0469         0.1875
65       CACM-1854         N         0.0462         0.1875
66       CACM-0320         N         0.0455         0.1875
67       CACM-1770         N         0.0448         0.1875
68       CACM-2875         N         0.0441         0.1875
69       CACM-1834         N         0.0435         0.1875
70       CACM-0371         N         0.0429         0.1875
71       CACM-1204         N         0.0423         0.1875
72       CACM-2968         N         0.0417         0.1875
73       CACM-0537         N         0.0411         0.1875
74       CACM-1234         N         0.0405         0.1875
75       CACM-1196         N         0.0400         0.1875
76       CACM-1251         N         0.0395         0.1875
77       CACM-0694         N         0.0390         0.1875
78       CACM-0066         N         0.0385         0.1875
79       CACM-1098         N         0.0380         0.1875
80       CACM-1486         N         0.0375         0.1875
81       CACM-2867         N         0.0370         0.1875
82       CACM-3144         N         0.0366         0.1875
83       CACM-2325         N         0.0361         0.1875
84       CACM-1670         N         0.0357         0.1875
85       CACM-0409         N         0.0353         0.1875
86       CACM-0980         N         0.0349         0.1875
87       CACM-3090         N         0.0345         0.1875
88       CACM-0758         N         0.0341         0.1875
89       CACM-0079         N         0.0337         0.1875
90       CACM-2267         N         0.0333         0.1875
91       CACM-2699         N         0.0330         0.1875
92       CACM-2246         N         0.0326         0.1875
93       CACM-0004         N         0.0323         0.1875
94       CACM-0007         N         0.0319         0.1875
95       CACM-0010         N         0.0316         0.1875
96       CACM-0013         N         0.0312         0.1875
97       CACM-0019         N         0.0309         0.1875
98       CACM-2291         N         0.0306         0.1875
99       CACM-2864         N         0.0303         0.1875
100       CACM-1570         N         0.0300         0.1875

P@5: 0.0
P@20: 0.0

******************* End of query 17 ***************************

Query ID: 18
Rank      DocID       Relevance    Precision       Recall
1       CACM-1795         N         0.0000         0.0000
2       CACM-0249         N         0.0000         0.0000
3       CACM-2491         N         0.0000         0.0000
4       CACM-2748         N         0.0000         0.0000
5       CACM-2685         R         0.2000         0.0909
6       CACM-0797         N         0.1667         0.0909
7       CACM-2316         N         0.1429         0.0909
8       CACM-2495         N         0.1250         0.0909
9       CACM-1158         R         0.2222         0.1818
10       CACM-0651         N         0.2000         0.1818
11       CACM-0066         N         0.1818         0.1818
12       CACM-1289         N         0.1667         0.1818
13       CACM-1655         N         0.1538         0.1818
14       CACM-0100         N         0.1429         0.1818
15       CACM-1302         N         0.1333         0.1818
16       CACM-2897         N         0.1250         0.1818
17       CACM-1275         N         0.1176         0.1818
18       CACM-0230         N         0.1111         0.1818
19       CACM-1064         N         0.1053         0.1818
20       CACM-1414         N         0.1000         0.1818
21       CACM-2603         N         0.0952         0.1818
22       CACM-0048         N         0.0909         0.1818
23       CACM-1362         N         0.0870         0.1818
24       CACM-1204         N         0.0833         0.1818
25       CACM-2714         N         0.0800         0.1818
26       CACM-2814         N         0.0769         0.1818
27       CACM-1366         N         0.0741         0.1818
28       CACM-2533         N         0.0714         0.1818
29       CACM-1756         N         0.0690         0.1818
30       CACM-1992         N         0.0667         0.1818
31       CACM-1310         N         0.0645         0.1818
32       CACM-2705         N         0.0625         0.1818
33       CACM-0141         N         0.0606         0.1818
34       CACM-0195         N         0.0588         0.1818
35       CACM-1466         N         0.0571         0.1818
36       CACM-3148         N         0.0556         0.1818
37       CACM-1098         N         0.0541         0.1818
38       CACM-2973         N         0.0526         0.1818
39       CACM-1463         N         0.0513         0.1818
40       CACM-1262         R         0.0750         0.2727
41       CACM-2266         N         0.0732         0.2727
42       CACM-0628         N         0.0714         0.2727
43       CACM-1703         N         0.0698         0.2727
44       CACM-3150         N         0.0682         0.2727
45       CACM-0392         N         0.0667         0.2727
46       CACM-2785         N         0.0652         0.2727
47       CACM-2112         N         0.0638         0.2727
48       CACM-3066         N         0.0625         0.2727
49       CACM-3110         N         0.0612         0.2727
50       CACM-1652         N         0.0600         0.2727
51       CACM-1154         N         0.0588         0.2727
52       CACM-2107         N         0.0577         0.2727
53       CACM-3059         N         0.0566         0.2727
54       CACM-2896         N         0.0556         0.2727
55       CACM-1102         N         0.0545         0.2727
56       CACM-1138         N         0.0536         0.2727
57       CACM-0295         N         0.0526         0.2727
58       CACM-1163         N         0.0517         0.2727
59       CACM-2834         N         0.0508         0.2727
60       CACM-0618         N         0.0500         0.2727
61       CACM-1187         N         0.0492         0.2727
62       CACM-1065         N         0.0484         0.2727
63       CACM-0265         N         0.0476         0.2727
64       CACM-1852         N         0.0469         0.2727
65       CACM-1142         N         0.0462         0.2727
66       CACM-1496         N         0.0455         0.2727
67       CACM-2941         N         0.0448         0.2727
68       CACM-1569         N         0.0441         0.2727
69       CACM-1757         N         0.0435         0.2727
70       CACM-2586         N         0.0429         0.2727
71       CACM-2406         N         0.0423         0.2727
72       CACM-1523         N         0.0417         0.2727
73       CACM-0848         N         0.0411         0.2727
74       CACM-0950         N         0.0405         0.2727
75       CACM-2782         N         0.0400         0.2727
76       CACM-2022         N         0.0395         0.2727
77       CACM-1459         N         0.0390         0.2727
78       CACM-0463         N         0.0385         0.2727
79       CACM-3093         N         0.0380         0.2727
80       CACM-1016         N         0.0375         0.2727
81       CACM-1232         N         0.0370         0.2727
82       CACM-1973         N         0.0366         0.2727
83       CACM-2085         N         0.0361         0.2727
84       CACM-0371         N         0.0357         0.2727
85       CACM-0860         N         0.0353         0.2727
86       CACM-1670         N         0.0349         0.2727
87       CACM-2700         N         0.0345         0.2727
88       CACM-2111         N         0.0341         0.2727
89       CACM-1738         N         0.0337         0.2727
90       CACM-2433         R         0.0444         0.3636
91       CACM-0409         N         0.0440         0.3636
92       CACM-2138         N         0.0435         0.3636
93       CACM-1603         N         0.0430         0.3636
94       CACM-1947         N         0.0426         0.3636
95       CACM-2895         N         0.0421         0.3636
96       CACM-1828         N         0.0417         0.3636
97       CACM-2411         N         0.0412         0.3636
98       CACM-1247         N         0.0408         0.3636
99       CACM-3075         N         0.0404         0.3636
100       CACM-0124         N         0.0400         0.3636

P@5: 0.2
P@20: 0.1

******************* End of query 18 ***************************

Query ID: 19
Rank      DocID       Relevance    Precision       Recall
1       CACM-0371         N         0.0000         0.0000
2       CACM-2973         R         0.5000         0.0909
3       CACM-0141         N         0.3333         0.0909
4       CACM-2007         N         0.2500         0.0909
5       CACM-0392         N         0.2000         0.0909
6       CACM-1302         N         0.1667         0.0909
7       CACM-2714         R         0.2857         0.1818
8       CACM-1660         N         0.2500         0.1818
9       CACM-1952         N         0.2222         0.1818
10       CACM-2685         N         0.2000         0.1818
11       CACM-1342         N         0.1818         0.1818
12       CACM-1158         N         0.1667         0.1818
13       CACM-2325         N         0.1538         0.1818
14       CACM-1262         N         0.1429         0.1818
15       CACM-2884         N         0.1333         0.1818
16       CACM-0270         N         0.1250         0.1818
17       CACM-0804         N         0.1176         0.1818
18       CACM-3075         R         0.1667         0.2727
19       CACM-2896         N         0.1579         0.2727
20       CACM-1374         N         0.1500         0.2727
21       CACM-1796         N         0.1429         0.2727
22       CACM-2226         N         0.1364         0.2727
23       CACM-2182         N         0.1304         0.2727
24       CACM-2266         R         0.1667         0.3636
25       CACM-2700         N         0.1600         0.3636
26       CACM-2417         N         0.1538         0.3636
27       CACM-1551         N         0.1481         0.3636
28       CACM-3166         N         0.1429         0.3636
29       CACM-3156         R         0.1724         0.4545
30       CACM-1795         N         0.1667         0.4545
31       CACM-2725         N         0.1613         0.4545
32       CACM-2830         N         0.1562         0.4545
33       CACM-1601         R         0.1818         0.5455
34       CACM-2950         N         0.1765         0.5455
35       CACM-1953         N         0.1714         0.5455
36       CACM-2557         N         0.1667         0.5455
37       CACM-0950         N         0.1622         0.5455
38       CACM-1851         N         0.1579         0.5455
39       CACM-1658         N         0.1538         0.5455
40       CACM-1873         N         0.1500         0.5455
41       CACM-2863         N         0.1463         0.5455
42       CACM-3006         N         0.1429         0.5455
43       CACM-2902         N         0.1395         0.5455
44       CACM-2785         N         0.1364         0.5455
45       CACM-2903         N         0.1333         0.5455
46       CACM-2273         N         0.1304         0.5455
47       CACM-2283         N         0.1277         0.5455
48       CACM-2505         N         0.1250         0.5455
49       CACM-2146         N         0.1224         0.5455
50       CACM-3061         N         0.1200         0.5455
51       CACM-1828         N         0.1176         0.5455
52       CACM-1468         N         0.1154         0.5455
53       CACM-2895         N         0.1132         0.5455
54       CACM-2025         N         0.1111         0.5455
55       CACM-1924         N         0.1091         0.5455
56       CACM-2819         N         0.1071         0.5455
57       CACM-2222         N         0.1053         0.5455
58       CACM-2272         N         0.1034         0.5455
59       CACM-2362         N         0.1017         0.5455
60       CACM-2942         N         0.1000         0.5455
61       CACM-2767         N         0.0984         0.5455
62       CACM-2426         N         0.0968         0.5455
63       CACM-2936         N         0.0952         0.5455
64       CACM-2627         N         0.0938         0.5455
65       CACM-2630         N         0.0923         0.5455
66       CACM-3059         N         0.0909         0.5455
67       CACM-1529         N         0.0896         0.5455
68       CACM-2490         N         0.0882         0.5455
69       CACM-1569         N         0.0870         0.5455
70       CACM-1392         N         0.0857         0.5455
71       CACM-2570         N         0.0845         0.5455
72       CACM-2647         N         0.0833         0.5455
73       CACM-2342         N         0.0822         0.5455
74       CACM-2289         N         0.0811         0.5455
75       CACM-2838         N         0.0800         0.5455
76       CACM-2865         N         0.0789         0.5455
77       CACM-2997         N         0.0779         0.5455
78       CACM-2674         N         0.0769         0.5455
79       CACM-2401         N         0.0759         0.5455
80       CACM-3073         N         0.0750         0.5455
81       CACM-2679         N         0.0741         0.5455
82       CACM-2267         N         0.0732         0.5455
83       CACM-2236         N         0.0723         0.5455
84       CACM-2904         N         0.0714         0.5455
85       CACM-2520         N         0.0706         0.5455
86       CACM-3151         N         0.0698         0.5455
87       CACM-2433         N         0.0690         0.5455
88       CACM-1373         N         0.0682         0.5455
89       CACM-2080         N         0.0674         0.5455
90       CACM-1122         N         0.0667         0.5455
91       CACM-2158         N         0.0659         0.5455
92       CACM-2263         N         0.0652         0.5455
93       CACM-2691         N         0.0645         0.5455
94       CACM-3187         N         0.0638         0.5455
95       CACM-3044         N         0.0632         0.5455
96       CACM-2175         N         0.0625         0.5455
97       CACM-2454         N         0.0619         0.5455
98       CACM-2953         N         0.0612         0.5455
99       CACM-2692         N         0.0606         0.5455
100       CACM-2195         N         0.0600         0.5455

P@5: 0.2
P@20: 0.15

******************* End of query 19 ***************************

Query ID: 20
Rank      DocID       Relevance    Precision       Recall
1       CACM-1963         N         0.0000         0.0000
2       CACM-2199         N         0.0000         0.0000
3       CACM-2506         N         0.0000         0.0000
4       CACM-2172         N         0.0000         0.0000
5       CACM-2290         N         0.0000         0.0000
6       CACM-1047         N         0.0000         0.0000
7       CACM-2442         N         0.0000         0.0000
8       CACM-2934         N         0.0000         0.0000
9       CACM-2335         N         0.0000         0.0000
10       CACM-0955         N         0.0000         0.0000
11       CACM-0749         N         0.0000         0.0000
12       CACM-1481         N         0.0000         0.0000
13       CACM-2430         N         0.0000         0.0000
14       CACM-2461         N         0.0000         0.0000
15       CACM-2630         N         0.0000         0.0000
16       CACM-0315         N         0.0000         0.0000
17       CACM-1707         N         0.0000         0.0000
18       CACM-2752         N         0.0000         0.0000
19       CACM-2133         N         0.0000         0.0000
20       CACM-2758         N         0.0000         0.0000
21       CACM-3139         N         0.0000         0.0000
22       CACM-0349         N         0.0000         0.0000
23       CACM-0635         N         0.0000         0.0000
24       CACM-0777         N         0.0000         0.0000
25       CACM-0936         N         0.0000         0.0000
